,d,sales,tm_w_end,tm_dw,tm_wm,tm_m,tm_w,sell_price,snap_count,is_event,date
29,30,603.0,1,6,4,2,8,3.7730258,0,0,2011-02-27
30,31,393.0,0,0,4,2,9,3.7730258,0,0,2011-02-28
31,32,425.0,0,1,1,3,9,3.7730258,2,0,2011-03-01
32,33,626.0,0,2,1,3,9,3.7730258,2,0,2011-03-02
33,34,636.0,0,3,1,3,9,3.7730258,3,0,2011-03-03
34,35,545.0,0,4,1,3,9,3.7730258,1,0,2011-03-04
35,36,718.0,1,5,1,3,9,3.7770321,3,0,2011-03-05
36,37,841.0,1,6,1,3,9,3.7770321,3,0,2011-03-06
37,38,446.0,0,0,1,3,10,3.7770321,2,0,2011-03-07
38,39,499.0,0,1,2,3,10,3.7770321,2,0,2011-03-08
39,40,537.0,0,2,2,3,10,3.7770321,3,1,2011-03-09
40,41,508.0,0,3,2,3,10,3.7770321,1,0,2011-03-10
41,42,603.0,0,4,2,3,10,3.7770321,2,0,2011-03-11
42,43,738.0,1,5,2,3,10,3.7793655,2,0,2011-03-12
43,44,688.0,1,6,2,3,10,3.7793655,1,0,2011-03-13
44,45,690.0,0,0,2,3,11,3.7793655,1,0,2011-03-14
45,46,682.0,0,1,3,3,11,3.7793655,2,0,2011-03-15
46,47,466.0,0,2,3,3,11,3.7793655,0,1,2011-03-16
47,48,384.0,0,3,3,3,11,3.7793655,0,1,2011-03-17
48,49,479.0,0,4,3,3,11,3.7793655,0,0,2011-03-18
49,50,513.0,1,5,3,3,11,3.7563639,0,0,2011-03-19
50,51,491.0,1,6,3,3,11,3.7563639,0,1,2011-03-20
51,52,454.0,0,0,3,3,12,3.7563639,0,0,2011-03-21
52,53,308.0,0,1,4,3,12,3.7563639,0,0,2011-03-22
53,54,349.0,0,2,4,3,12,3.7563639,0,0,2011-03-23
54,55,323.0,0,3,4,3,12,3.7563639,0,0,2011-03-24
55,56,359.0,0,4,4,3,12,3.7563639,0,0,2011-03-25
56,57,463.0,1,5,4,3,12,3.774246,0,0,2011-03-26
57,58,439.0,1,6,4,3,12,3.774246,0,0,2011-03-27
58,59,421.0,0,0,4,3,13,3.774246,0,0,2011-03-28
59,60,369.0,0,1,5,3,13,3.774246,0,0,2011-03-29
60,61,262.0,0,2,5,3,13,3.774246,0,0,2011-03-30
61,62,263.0,0,3,5,3,13,3.774246,0,0,2011-03-31
62,63,440.0,0,4,1,4,13,3.774246,2,0,2011-04-01
63,64,711.0,1,5,1,4,13,3.800058,2,0,2011-04-02
64,65,728.0,1,6,1,4,13,3.800058,3,0,2011-04-03
65,66,487.0,0,0,1,4,14,3.800058,1,0,2011-04-04
66,67,543.0,0,1,1,4,14,3.800058,3,0,2011-04-05
67,68,608.0,0,2,1,4,14,3.800058,3,0,2011-04-06
68,69,431.0,0,3,1,4,14,3.800058,2,0,2011-04-07
69,70,597.0,0,4,2,4,14,3.800058,2,0,2011-04-08
70,71,760.0,1,5,2,4,14,3.7893066,3,0,2011-04-09
71,72,474.0,1,6,2,4,14,3.7893066,1,0,2011-04-10
72,73,548.0,0,0,2,4,15,3.7893066,2,0,2011-04-11
73,74,669.0,0,1,2,4,15,3.7893066,2,0,2011-04-12
74,75,413.0,0,2,2,4,15,3.7893066,1,0,2011-04-13
75,76,554.0,0,3,2,4,15,3.7893066,1,0,2011-04-14
76,77,538.0,0,4,3,4,15,3.7893066,2,0,2011-04-15
77,78,646.0,1,5,3,4,15,3.7951021,0,0,2011-04-16
78,79,558.0,1,6,3,4,15,3.7951021,0,0,2011-04-17
79,80,434.0,0,0,3,4,16,3.7951021,0,0,2011-04-18
80,81,367.0,0,1,3,4,16,3.7951021,0,0,2011-04-19
81,82,409.0,0,2,3,4,16,3.7951021,0,0,2011-04-20
82,83,396.0,0,3,3,4,16,3.7951021,0,0,2011-04-21
83,84,443.0,0,4,4,4,16,3.7951021,0,0,2011-04-22
84,85,521.0,1,5,4,4,16,3.7966902,0,0,2011-04-23
85,86,314.0,1,6,4,4,16,3.7966902,0,2,2011-04-24
86,87,339.0,0,0,4,4,17,3.7966902,0,0,2011-04-25
87,88,260.0,0,1,4,4,17,3.7966902,0,1,2011-04-26
88,89,366.0,0,2,4,4,17,3.7966902,0,0,2011-04-27
89,90,323.0,0,3,4,4,17,3.7966902,0,0,2011-04-28
90,91,412.0,0,4,5,4,17,3.7966902,0,0,2011-04-29
91,92,427.0,1,5,5,4,17,3.7982783,0,0,2011-04-30
92,93,387.0,1,6,1,5,17,3.7982783,2,0,2011-05-01
93,94,558.0,0,0,1,5,18,3.7982783,2,0,2011-05-02
94,95,583.0,0,1,1,5,18,3.7982783,3,0,2011-05-03
95,96,470.0,0,2,1,5,18,3.7982783,1,0,2011-05-04
96,97,490.0,0,3,1,5,18,3.7982783,3,1,2011-05-05
97,98,522.0,0,4,1,5,18,3.7982783,3,0,2011-05-06
98,99,563.0,1,5,1,5,18,3.78402,2,0,2011-05-07
99,100,328.0,1,6,2,5,18,3.78402,2,1,2011-05-08
100,101,711.0,0,0,2,5,19,3.78402,3,0,2011-05-09
101,102,387.0,0,1,2,5,19,3.78402,1,0,2011-05-10
102,103,536.0,0,2,2,5,19,3.78402,2,0,2011-05-11
103,104,584.0,0,3,2,5,19,3.78402,2,0,2011-05-12
104,105,479.0,0,4,2,5,19,3.78402,1,0,2011-05-13
105,106,603.0,1,5,2,5,19,3.7671053,1,0,2011-05-14
106,107,889.0,1,6,3,5,19,3.7671053,2,0,2011-05-15
107,108,528.0,0,0,3,5,20,3.7671053,0,0,2011-05-16
108,109,395.0,0,1,3,5,20,3.7671053,0,0,2011-05-17
109,110,343.0,0,2,3,5,20,3.7671053,0,0,2011-05-18
110,111,377.0,0,3,3,5,20,3.7671053,0,0,2011-05-19
111,112,353.0,0,4,3,5,20,3.7671053,0,0,2011-05-20
112,113,459.0,1,5,3,5,20,3.7575376,0,0,2011-05-21
113,114,336.0,1,6,4,5,20,3.7575376,0,0,2011-05-22
114,115,325.0,0,0,4,5,21,3.7575376,0,0,2011-05-23
115,116,321.0,0,1,4,5,21,3.7575376,0,0,2011-05-24
116,117,261.0,0,2,4,5,21,3.7575376,0,0,2011-05-25
117,118,359.0,0,3,4,5,21,3.7575376,0,0,2011-05-26
118,119,322.0,0,4,4,5,21,3.7575376,0,0,2011-05-27
119,120,399.0,1,5,4,5,21,3.8178103,0,0,2011-05-28
120,121,372.0,1,6,5,5,21,3.8178103,0,0,2011-05-29
121,122,204.0,0,0,5,5,22,3.8178103,0,1,2011-05-30
122,123,291.0,0,1,5,5,22,3.8178103,0,1,2011-05-31
123,124,315.0,0,2,1,6,22,3.8178103,2,0,2011-06-01
124,125,576.0,0,3,1,6,22,3.8178103,2,0,2011-06-02
125,126,516.0,0,4,1,6,22,3.8178103,3,0,2011-06-03
126,127,515.0,1,5,1,6,22,3.8194423,1,0,2011-06-04
127,128,762.0,1,6,1,6,22,3.8194423,3,0,2011-06-05
128,129,564.0,0,0,1,6,23,3.8194423,3,0,2011-06-06
129,130,441.0,0,1,1,6,23,3.8194423,2,0,2011-06-07
130,131,607.0,0,2,2,6,23,3.8194423,2,0,2011-06-08
131,132,590.0,0,3,2,6,23,3.8194423,3,0,2011-06-09
132,133,464.0,0,4,2,6,23,3.8194423,1,0,2011-06-10
133,134,703.0,1,5,2,6,23,3.831187,2,0,2011-06-11
134,135,784.0,1,6,2,6,23,3.831187,2,1,2011-06-12
135,136,610.0,0,0,2,6,24,3.831187,1,0,2011-06-13
136,137,653.0,0,1,2,6,24,3.831187,1,0,2011-06-14
137,138,698.0,0,2,3,6,24,3.831187,2,0,2011-06-15
138,139,449.0,0,3,3,6,24,3.831187,0,0,2011-06-16
139,140,479.0,0,4,3,6,24,3.831187,0,0,2011-06-17
140,141,508.0,1,5,3,6,24,3.8374372,0,0,2011-06-18
141,142,409.0,1,6,3,6,24,3.8374372,0,1,2011-06-19
142,143,374.0,0,0,3,6,25,3.8374372,0,0,2011-06-20
143,144,326.0,0,1,3,6,25,3.8374372,0,0,2011-06-21
144,145,388.0,0,2,4,6,25,3.8374372,0,0,2011-06-22
145,146,340.0,0,3,4,6,25,3.8374372,0,0,2011-06-23
146,147,398.0,0,4,4,6,25,3.8374372,0,0,2011-06-24
147,148,383.0,1,5,4,6,25,3.8427148,0,0,2011-06-25
148,149,348.0,1,6,4,6,25,3.8427148,0,0,2011-06-26
149,150,347.0,0,0,4,6,26,3.8427148,0,0,2011-06-27
150,151,306.0,0,1,4,6,26,3.8427148,0,0,2011-06-28
151,152,293.0,0,2,5,6,26,3.8427148,0,0,2011-06-29
152,153,326.0,0,3,5,6,26,3.8427148,0,0,2011-06-30
153,154,386.0,0,4,1,7,26,3.8427148,2,0,2011-07-01
154,155,481.0,1,5,1,7,26,3.876519,2,0,2011-07-02
155,156,441.0,1,6,1,7,26,3.876519,3,0,2011-07-03
156,157,259.0,0,0,1,7,27,3.876519,1,1,2011-07-04
157,158,545.0,0,1,1,7,27,3.876519,3,0,2011-07-05
158,159,615.0,0,2,1,7,27,3.876519,3,0,2011-07-06
159,160,428.0,0,3,1,7,27,3.876519,2,0,2011-07-07
160,161,523.0,0,4,2,7,27,3.876519,2,0,2011-07-08
161,162,656.0,1,5,2,7,27,3.8801053,3,0,2011-07-09
162,163,554.0,1,6,2,7,27,3.8801053,1,0,2011-07-10
163,164,744.0,0,0,2,7,28,3.8801053,2,0,2011-07-11
164,165,760.0,0,1,2,7,28,3.8801053,2,0,2011-07-12
165,166,473.0,0,2,2,7,28,3.8801053,1,0,2011-07-13
166,167,480.0,0,3,2,7,28,3.8801053,1,0,2011-07-14
167,168,605.0,0,4,3,7,28,3.8801053,2,0,2011-07-15
168,169,600.0,1,5,3,7,28,3.9446764,0,0,2011-07-16
169,170,546.0,1,6,3,7,28,3.9446764,0,0,2011-07-17
170,171,483.0,0,0,3,7,29,3.9446764,0,0,2011-07-18
171,172,410.0,0,1,3,7,29,3.9446764,0,0,2011-07-19
172,173,284.0,0,2,3,7,29,3.9446764,0,0,2011-07-20
173,174,345.0,0,3,3,7,29,3.9446764,0,0,2011-07-21
174,175,393.0,0,4,4,7,29,3.9446764,0,0,2011-07-22
175,176,425.0,1,5,4,7,29,3.9534483,0,0,2011-07-23
176,177,431.0,1,6,4,7,29,3.9534483,0,0,2011-07-24
177,178,328.0,0,0,4,7,30,3.9534483,0,0,2011-07-25
178,179,358.0,0,1,4,7,30,3.9534483,0,0,2011-07-26
179,180,280.0,0,2,4,7,30,3.9534483,0,0,2011-07-27
180,181,298.0,0,3,4,7,30,3.9534483,0,0,2011-07-28
181,182,317.0,0,4,5,7,30,3.9534483,0,0,2011-07-29
182,183,401.0,1,5,5,7,30,3.9468694,0,0,2011-07-30
183,184,395.0,1,6,5,7,30,3.9468694,0,0,2011-07-31
184,185,361.0,0,0,1,8,31,3.9468694,2,1,2011-08-01
185,186,597.0,0,1,1,8,31,3.9468694,2,0,2011-08-02
186,187,671.0,0,2,1,8,31,3.9468694,3,0,2011-08-03
187,188,420.0,0,3,1,8,31,3.9468694,1,0,2011-08-04
188,189,501.0,0,4,1,8,31,3.9468694,3,0,2011-08-05
189,190,727.0,1,5,1,8,31,3.9111688,3,0,2011-08-06
190,191,592.0,1,6,1,8,31,3.9111688,2,0,2011-08-07
191,192,696.0,0,0,2,8,32,3.9111688,2,0,2011-08-08
192,193,772.0,0,1,2,8,32,3.9111688,3,0,2011-08-09
193,194,505.0,0,2,2,8,32,3.9111688,1,0,2011-08-10
194,195,621.0,0,3,2,8,32,3.9111688,2,0,2011-08-11
195,196,690.0,0,4,2,8,32,3.9111688,2,0,2011-08-12
196,197,593.0,1,5,2,8,32,3.8981695,1,0,2011-08-13
197,198,723.0,1,6,2,8,32,3.8981695,1,0,2011-08-14
198,199,749.0,0,0,3,8,33,3.8981695,2,0,2011-08-15
199,200,529.0,0,1,3,8,33,3.8981695,0,0,2011-08-16
200,201,407.0,0,2,3,8,33,3.8981695,0,0,2011-08-17
201,202,372.0,0,3,3,8,33,3.8981695,0,0,2011-08-18
202,203,476.0,0,4,3,8,33,3.8981695,0,0,2011-08-19
203,204,443.0,1,5,3,8,33,3.9154487,0,0,2011-08-20
204,205,411.0,1,6,3,8,33,3.9154487,0,0,2011-08-21
205,206,454.0,0,0,4,8,34,3.9154487,0,0,2011-08-22
206,207,348.0,0,1,4,8,34,3.9154487,0,0,2011-08-23
207,208,383.0,0,2,4,8,34,3.9154487,0,0,2011-08-24
208,209,382.0,0,3,4,8,34,3.9154487,0,0,2011-08-25
209,210,331.0,0,4,4,8,34,3.9154487,0,0,2011-08-26
210,211,373.0,1,5,4,8,34,3.9214323,0,0,2011-08-27
211,212,418.0,1,6,4,8,34,3.9214323,0,0,2011-08-28
212,213,277.0,0,0,5,8,35,3.9214323,0,0,2011-08-29
213,214,276.0,0,1,5,8,35,3.9214323,0,0,2011-08-30
214,215,238.0,0,2,5,8,35,3.9214323,0,1,2011-08-31
215,216,334.0,0,3,1,9,35,3.9214323,2,0,2011-09-01
216,217,499.0,0,4,1,9,35,3.9214323,2,0,2011-09-02
217,218,735.0,1,5,1,9,35,3.9438334,3,0,2011-09-03
218,219,526.0,1,6,1,9,35,3.9438334,1,0,2011-09-04
219,220,683.0,0,0,1,9,36,3.9438334,3,1,2011-09-05
220,221,650.0,0,1,1,9,36,3.9438334,3,0,2011-09-06
221,222,449.0,0,2,1,9,36,3.9438334,2,0,2011-09-07
222,223,629.0,0,3,2,9,36,3.9438334,2,0,2011-09-08
223,224,734.0,0,4,2,9,36,3.9438334,3,0,2011-09-09
224,225,669.0,1,5,2,9,36,3.9462397,1,0,2011-09-10
225,226,796.0,1,6,2,9,36,3.9462397,2,0,2011-09-11
226,227,773.0,0,0,2,9,37,3.9462397,2,0,2011-09-12
227,228,581.0,0,1,2,9,37,3.9462397,1,0,2011-09-13
228,229,786.0,0,2,2,9,37,3.9462397,1,0,2011-09-14
229,230,907.0,0,3,3,9,37,3.9462397,2,0,2011-09-15
230,231,694.0,0,4,3,9,37,3.9462397,0,0,2011-09-16
231,232,780.0,1,5,3,9,37,3.9503684,0,0,2011-09-17
232,233,613.0,1,6,3,9,37,3.9503684,0,0,2011-09-18
233,234,489.0,0,0,3,9,38,3.9503684,0,0,2011-09-19
234,235,370.0,0,1,3,9,38,3.9503684,0,0,2011-09-20
235,236,381.0,0,2,3,9,38,3.9503684,0,0,2011-09-21
236,237,391.0,0,3,4,9,38,3.9503684,0,0,2011-09-22
237,238,358.0,0,4,4,9,38,3.9503684,0,0,2011-09-23
238,239,530.0,1,5,4,9,38,3.9540932,0,0,2011-09-24
239,240,510.0,1,6,4,9,38,3.9540932,0,0,2011-09-25
240,241,382.0,0,0,4,9,39,3.9540932,0,0,2011-09-26
241,242,285.0,0,1,4,9,39,3.9540932,0,0,2011-09-27
242,243,344.0,0,2,4,9,39,3.9540932,0,0,2011-09-28
243,244,342.0,0,3,5,9,39,3.9540932,0,0,2011-09-29
244,245,500.0,0,4,5,9,39,3.9540932,0,0,2011-09-30
245,246,539.0,1,5,1,10,39,3.9666944,2,0,2011-10-01
246,247,785.0,1,6,1,10,39,3.9666944,2,0,2011-10-02
247,248,848.0,0,0,1,10,40,3.9666944,3,0,2011-10-03
248,249,402.0,0,1,1,10,40,3.9666944,1,0,2011-10-04
249,250,599.0,0,2,1,10,40,3.9666944,3,0,2011-10-05
250,251,753.0,0,3,1,10,40,3.9666944,3,0,2011-10-06
251,252,431.0,0,4,1,10,40,3.9666944,2,0,2011-10-07
252,253,736.0,1,5,2,10,40,3.962151,2,0,2011-10-08
253,254,884.0,1,6,2,10,40,3.962151,3,0,2011-10-09
254,255,510.0,0,0,2,10,41,3.962151,1,1,2011-10-10
255,256,569.0,0,1,2,10,41,3.962151,2,0,2011-10-11
256,257,690.0,0,2,2,10,41,3.962151,2,0,2011-10-12
257,258,490.0,0,3,2,10,41,3.962151,1,0,2011-10-13
258,259,633.0,0,4,2,10,41,3.962151,1,0,2011-10-14
259,260,1057.0,1,5,3,10,41,3.9638162,2,0,2011-10-15
260,261,649.0,1,6,3,10,41,3.9638162,0,0,2011-10-16
261,262,605.0,0,0,3,10,42,3.9638162,0,0,2011-10-17
262,263,462.0,0,1,3,10,42,3.9638162,0,0,2011-10-18
263,264,380.0,0,2,3,10,42,3.9638162,0,0,2011-10-19
264,265,367.0,0,3,3,10,42,3.9638162,0,0,2011-10-20
265,266,352.0,0,4,3,10,42,3.9638162,0,0,2011-10-21
266,267,486.0,1,5,4,10,42,4.0131164,0,0,2011-10-22
267,268,539.0,1,6,4,10,42,4.0131164,0,0,2011-10-23
268,269,400.0,0,0,4,10,43,4.0131164,0,0,2011-10-24
269,270,384.0,0,1,4,10,43,4.0131164,0,0,2011-10-25
270,271,312.0,0,2,4,10,43,4.0131164,0,0,2011-10-26
271,272,348.0,0,3,4,10,43,4.0131164,0,0,2011-10-27
272,273,408.0,0,4,4,10,43,4.0131164,0,0,2011-10-28
273,274,501.0,1,5,5,10,43,4.024583,0,0,2011-10-29
274,275,388.0,1,6,5,10,43,4.024583,0,0,2011-10-30
275,276,324.0,0,0,5,10,44,4.024583,0,1,2011-10-31
276,277,374.0,0,1,1,11,44,4.024583,2,0,2011-11-01
277,278,529.0,0,2,1,11,44,4.024583,2,0,2011-11-02
278,279,763.0,0,3,1,11,44,4.024583,3,0,2011-11-03
279,280,517.0,0,4,1,11,44,4.024583,1,0,2011-11-04
280,281,797.0,1,5,1,11,44,4.024583,3,0,2011-11-05
281,282,858.0,1,6,1,11,44,4.024583,3,0,2011-11-06
282,283,500.0,0,0,1,11,45,4.024583,2,1,2011-11-07
283,284,688.0,0,1,2,11,45,4.024583,2,0,2011-11-08
284,285,747.0,0,2,2,11,45,4.024583,3,0,2011-11-09
285,286,572.0,0,3,2,11,45,4.024583,1,0,2011-11-10
286,287,677.0,0,4,2,11,45,4.024583,2,1,2011-11-11
287,288,931.0,1,5,2,11,45,4.028225,2,0,2011-11-12
288,289,781.0,1,6,2,11,45,4.028225,1,0,2011-11-13
289,290,632.0,0,0,2,11,46,4.028225,1,0,2011-11-14
290,291,891.0,0,1,3,11,46,4.028225,2,0,2011-11-15
291,292,578.0,0,2,3,11,46,4.028225,0,0,2011-11-16
292,293,521.0,0,3,3,11,46,4.028225,0,0,2011-11-17
293,294,442.0,0,4,3,11,46,4.028225,0,0,2011-11-18
294,295,603.0,1,5,3,11,46,4.0135813,0,0,2011-11-19
295,296,608.0,1,6,3,11,46,4.0135813,0,0,2011-11-20
296,297,359.0,0,0,3,11,47,4.0135813,0,0,2011-11-21
297,298,393.0,0,1,4,11,47,4.0135813,0,0,2011-11-22
298,299,402.0,0,2,4,11,47,4.0135813,0,0,2011-11-23
299,300,168.0,0,3,4,11,47,4.0135813,0,1,2011-11-24
300,301,248.0,0,4,4,11,47,4.0135813,0,0,2011-11-25
301,302,407.0,1,5,4,11,47,4.016051,0,0,2011-11-26
302,303,427.0,1,6,4,11,47,4.016051,0,0,2011-11-27
303,304,348.0,0,0,4,11,48,4.016051,0,0,2011-11-28
304,305,311.0,0,1,5,11,48,4.016051,0,0,2011-11-29
305,306,352.0,0,2,5,11,48,4.016051,0,0,2011-11-30
306,307,372.0,0,3,1,12,48,4.016051,2,0,2011-12-01
307,308,710.0,0,4,1,12,48,4.016051,2,0,2011-12-02
308,309,755.0,1,5,1,12,48,4.0199084,3,0,2011-12-03
309,310,689.0,1,6,1,12,48,4.0199084,1,0,2011-12-04
310,311,746.0,0,0,1,12,49,4.0199084,3,0,2011-12-05
311,312,752.0,0,1,1,12,49,4.0199084,3,0,2011-12-06
312,313,513.0,0,2,1,12,49,4.0199084,2,0,2011-12-07
313,314,685.0,0,3,2,12,49,4.0199084,2,0,2011-12-08
314,315,775.0,0,4,2,12,49,4.0199084,3,0,2011-12-09
315,316,783.0,1,5,2,12,49,4.0274143,1,0,2011-12-10
316,317,998.0,1,6,2,12,49,4.0274143,2,0,2011-12-11
317,318,822.0,0,0,2,12,50,4.0274143,2,0,2011-12-12
318,319,508.0,0,1,2,12,50,4.0274143,1,0,2011-12-13
319,320,689.0,0,2,2,12,50,4.0274143,1,0,2011-12-14
320,321,773.0,0,3,3,12,50,4.0274143,2,0,2011-12-15
321,322,626.0,0,4,3,12,50,4.0274143,0,0,2011-12-16
322,323,629.0,1,5,3,12,50,4.022443,0,0,2011-12-17
323,324,595.0,1,6,3,12,50,4.022443,0,0,2011-12-18
324,325,460.0,0,0,3,12,51,4.022443,0,0,2011-12-19
325,326,464.0,0,1,3,12,51,4.022443,0,0,2011-12-20
326,327,369.0,0,2,3,12,51,4.022443,0,0,2011-12-21
327,328,427.0,0,3,4,12,51,4.022443,0,0,2011-12-22
328,329,504.0,0,4,4,12,51,4.022443,0,0,2011-12-23
329,330,480.0,1,5,4,12,51,3.998708,0,0,2011-12-24
330,331,0.0,1,6,4,12,51,3.998708,0,1,2011-12-25
331,332,436.0,0,0,4,12,52,3.998708,0,0,2011-12-26
332,333,423.0,0,1,4,12,52,3.998708,0,0,2011-12-27
333,334,437.0,0,2,4,12,52,3.998708,0,1,2011-12-28
334,335,360.0,0,3,5,12,52,3.998708,0,0,2011-12-29
335,336,582.0,0,4,5,12,52,3.998708,0,0,2011-12-30
336,337,541.0,1,5,5,12,52,4.031027,0,0,2011-12-31
337,338,255.0,1,6,1,1,52,4.031027,2,1,2012-01-01
338,339,852.0,0,0,1,1,1,4.031027,2,0,2012-01-02
339,340,864.0,0,1,1,1,1,4.031027,3,0,2012-01-03
340,341,548.0,0,2,1,1,1,4.031027,1,0,2012-01-04
341,342,738.0,0,3,1,1,1,4.031027,3,0,2012-01-05
342,343,732.0,0,4,1,1,1,4.031027,3,0,2012-01-06
343,344,712.0,1,5,1,1,1,4.064599,2,1,2012-01-07
344,345,1029.0,1,6,2,1,1,4.064599,2,0,2012-01-08
345,346,799.0,0,0,2,1,2,4.064599,3,0,2012-01-09
346,347,641.0,0,1,2,1,2,4.064599,1,0,2012-01-10
347,348,960.0,0,2,2,1,2,4.064599,2,0,2012-01-11
348,349,709.0,0,3,2,1,2,4.064599,2,0,2012-01-12
349,350,655.0,0,4,2,1,2,4.064599,1,0,2012-01-13
350,351,1132.0,1,5,2,1,2,4.061073,1,0,2012-01-14
351,352,1015.0,1,6,3,1,2,4.061073,2,0,2012-01-15
352,353,767.0,0,0,3,1,3,4.061073,0,1,2012-01-16
353,354,536.0,0,1,3,1,3,4.061073,0,0,2012-01-17
354,355,609.0,0,2,3,1,3,4.061073,0,0,2012-01-18
355,356,520.0,0,3,3,1,3,4.061073,0,0,2012-01-19
356,357,529.0,0,4,3,1,3,4.061073,0,0,2012-01-20
357,358,780.0,1,5,3,1,3,4.0400996,0,0,2012-01-21
358,359,605.0,1,6,4,1,3,4.0400996,0,0,2012-01-22
359,360,521.0,0,0,4,1,4,4.0400996,0,0,2012-01-23
360,361,446.0,0,1,4,1,4,4.0400996,0,0,2012-01-24
361,362,388.0,0,2,4,1,4,4.0400996,0,0,2012-01-25
362,363,370.0,0,3,4,1,4,4.0400996,0,0,2012-01-26
363,364,441.0,0,4,4,1,4,4.0400996,0,0,2012-01-27
364,365,555.0,1,5,4,1,4,4.0897436,0,0,2012-01-28
365,366,562.0,1,6,5,1,4,4.0897436,0,0,2012-01-29
366,367,379.0,0,0,5,1,5,4.0897436,0,0,2012-01-30
367,368,416.0,0,1,5,1,5,4.0897436,0,0,2012-01-31
368,369,461.0,0,2,1,2,5,4.0897436,2,0,2012-02-01
369,370,778.0,0,3,1,2,5,4.0897436,2,0,2012-02-02
370,371,890.0,0,4,1,2,5,4.0897436,3,0,2012-02-03
371,372,793.0,1,5,1,2,5,4.0679674,1,0,2012-02-04
372,373,901.0,1,6,1,2,5,4.0679674,3,1,2012-02-05
373,374,883.0,0,0,1,2,6,4.0679674,3,0,2012-02-06
374,375,517.0,0,1,1,2,6,4.0679674,2,0,2012-02-07
375,376,766.0,0,2,2,2,6,4.0679674,2,0,2012-02-08
376,377,764.0,0,3,2,2,6,4.0679674,3,0,2012-02-09
377,378,525.0,0,4,2,2,6,4.0679674,1,0,2012-02-10
378,379,896.0,1,5,2,2,6,4.0591054,2,0,2012-02-11
379,380,1131.0,1,6,2,2,6,4.0591054,2,0,2012-02-12
380,381,582.0,0,0,2,2,7,4.0591054,1,0,2012-02-13
381,382,533.0,0,1,2,2,7,4.0591054,1,1,2012-02-14
382,383,796.0,0,2,3,2,7,4.0591054,2,0,2012-02-15
383,384,526.0,0,3,3,2,7,4.0591054,0,0,2012-02-16
384,385,489.0,0,4,3,2,7,4.0591054,0,0,2012-02-17
385,386,574.0,1,5,3,2,7,4.084978,0,0,2012-02-18
386,387,569.0,1,6,3,2,7,4.084978,0,0,2012-02-19
387,388,420.0,0,0,3,2,8,4.084978,0,1,2012-02-20
388,389,331.0,0,1,3,2,8,4.084978,0,0,2012-02-21
389,390,271.0,0,2,4,2,8,4.084978,0,1,2012-02-22
390,391,340.0,0,3,4,2,8,4.084978,0,0,2012-02-23
391,392,345.0,0,4,4,2,8,4.084978,0,0,2012-02-24
392,393,496.0,1,5,4,2,8,4.0711346,0,0,2012-02-25
393,394,477.0,1,6,4,2,8,4.0711346,0,0,2012-02-26
394,395,362.0,0,0,4,2,9,4.0711346,0,0,2012-02-27
395,396,363.0,0,1,4,2,9,4.0711346,0,0,2012-02-28
396,397,342.0,0,2,5,2,9,4.0711346,0,1,2012-02-29
397,398,356.0,0,3,1,3,9,4.0711346,2,0,2012-03-01
398,399,552.0,0,4,1,3,9,4.0711346,2,0,2012-03-02
399,400,734.0,1,5,1,3,9,4.0763583,3,0,2012-03-03
