,d,sales,tm_w_end,tm_dw,tm_wm,tm_m,tm_w,sell_price,snap_count,is_event,date
64,65,189.0,1,6,1,4,13,3.08469,3,0,2011-04-03
65,66,93.0,0,0,1,4,14,3.08469,1,0,2011-04-04
66,67,129.0,0,1,1,4,14,3.08469,3,0,2011-04-05
67,68,128.0,0,2,1,4,14,3.08469,3,0,2011-04-06
68,69,105.0,0,3,1,4,14,3.08469,2,0,2011-04-07
69,70,160.0,0,4,2,4,14,3.08469,2,0,2011-04-08
70,71,130.0,1,5,2,4,14,3.0583599,3,0,2011-04-09
71,72,144.0,1,6,2,4,14,3.0583599,1,0,2011-04-10
72,73,131.0,0,0,2,4,15,3.0583599,2,0,2011-04-11
73,74,121.0,0,1,2,4,15,3.0583599,2,0,2011-04-12
74,75,182.0,0,2,2,4,15,3.0583599,1,0,2011-04-13
75,76,113.0,0,3,2,4,15,3.0583599,1,0,2011-04-14
76,77,184.0,0,4,3,4,15,3.0583599,2,0,2011-04-15
77,78,142.0,1,5,3,4,15,3.0665302,0,0,2011-04-16
78,79,162.0,1,6,3,4,15,3.0665302,0,0,2011-04-17
79,80,124.0,0,0,3,4,16,3.0665302,0,0,2011-04-18
80,81,102.0,0,1,3,4,16,3.0665302,0,0,2011-04-19
81,82,154.0,0,2,3,4,16,3.0665302,0,0,2011-04-20
82,83,131.0,0,3,3,4,16,3.0665302,0,0,2011-04-21
83,84,202.0,0,4,4,4,16,3.0665302,0,0,2011-04-22
84,85,234.0,1,5,4,4,16,3.0665302,0,0,2011-04-23
85,86,231.0,1,6,4,4,16,3.0665302,0,2,2011-04-24
86,87,113.0,0,0,4,4,17,3.0665302,0,0,2011-04-25
87,88,88.0,0,1,4,4,17,3.0665302,0,1,2011-04-26
88,89,111.0,0,2,4,4,17,3.0665302,0,0,2011-04-27
89,90,124.0,0,3,4,4,17,3.0665302,0,0,2011-04-28
90,91,140.0,0,4,5,4,17,3.0665302,0,0,2011-04-29
91,92,168.0,1,5,5,4,17,3.3066294,0,0,2011-04-30
92,93,169.0,1,6,1,5,17,3.3066294,2,0,2011-05-01
93,94,130.0,0,0,1,5,18,3.3066294,2,0,2011-05-02
94,95,123.0,0,1,1,5,18,3.3066294,3,0,2011-05-03
95,96,123.0,0,2,1,5,18,3.3066294,1,0,2011-05-04
96,97,120.0,0,3,1,5,18,3.3066294,3,1,2011-05-05
97,98,147.0,0,4,1,5,18,3.3066294,3,0,2011-05-06
98,99,144.0,1,5,1,5,18,3.3013325,2,0,2011-05-07
99,100,120.0,1,6,2,5,18,3.3013325,2,1,2011-05-08
100,101,146.0,0,0,2,5,19,3.3013325,3,0,2011-05-09
101,102,117.0,0,1,2,5,19,3.3013325,1,0,2011-05-10
102,103,125.0,0,2,2,5,19,3.3013325,2,0,2011-05-11
103,104,141.0,0,3,2,5,19,3.3013325,2,0,2011-05-12
104,105,127.0,0,4,2,5,19,3.3013325,1,0,2011-05-13
105,106,164.0,1,5,2,5,19,3.3013325,1,0,2011-05-14
106,107,169.0,1,6,3,5,19,3.3013325,2,0,2011-05-15
107,108,111.0,0,0,3,5,20,3.3013325,0,0,2011-05-16
108,109,73.0,0,1,3,5,20,3.3013325,0,0,2011-05-17
109,110,92.0,0,2,3,5,20,3.3013325,0,0,2011-05-18
110,111,112.0,0,3,3,5,20,3.3013325,0,0,2011-05-19
111,112,82.0,0,4,3,5,20,3.3013325,0,0,2011-05-20
112,113,148.0,1,5,3,5,20,3.311453,0,0,2011-05-21
113,114,146.0,1,6,4,5,20,3.311453,0,0,2011-05-22
114,115,93.0,0,0,4,5,21,3.311453,0,0,2011-05-23
115,116,65.0,0,1,4,5,21,3.311453,0,0,2011-05-24
116,117,98.0,0,2,4,5,21,3.311453,0,0,2011-05-25
117,118,85.0,0,3,4,5,21,3.311453,0,0,2011-05-26
118,119,85.0,0,4,4,5,21,3.311453,0,0,2011-05-27
119,120,123.0,1,5,4,5,21,3.343871,0,0,2011-05-28
120,121,66.0,1,6,5,5,21,3.343871,0,0,2011-05-29
121,122,67.0,0,0,5,5,22,3.343871,0,1,2011-05-30
122,123,71.0,0,1,5,5,22,3.343871,0,1,2011-05-31
123,124,126.0,0,2,1,6,22,3.343871,2,0,2011-06-01
124,125,102.0,0,3,1,6,22,3.343871,2,0,2011-06-02
125,126,144.0,0,4,1,6,22,3.343871,3,0,2011-06-03
126,127,107.0,1,5,1,6,22,3.3895156,1,0,2011-06-04
127,128,151.0,1,6,1,6,22,3.3895156,3,0,2011-06-05
128,129,109.0,0,0,1,6,23,3.3895156,3,0,2011-06-06
129,130,92.0,0,1,1,6,23,3.3895156,2,0,2011-06-07
130,131,112.0,0,2,2,6,23,3.3895156,2,0,2011-06-08
131,132,140.0,0,3,2,6,23,3.3895156,3,0,2011-06-09
132,133,138.0,0,4,2,6,23,3.3895156,1,0,2011-06-10
133,134,182.0,1,5,2,6,23,3.3843744,2,0,2011-06-11
134,135,165.0,1,6,2,6,23,3.3843744,2,1,2011-06-12
135,136,131.0,0,0,2,6,24,3.3843744,1,0,2011-06-13
136,137,142.0,0,1,2,6,24,3.3843744,1,0,2011-06-14
137,138,135.0,0,2,3,6,24,3.3843744,2,0,2011-06-15
138,139,171.0,0,3,3,6,24,3.3843744,0,0,2011-06-16
139,140,135.0,0,4,3,6,24,3.3843744,0,0,2011-06-17
140,141,181.0,1,5,3,6,24,3.384884,0,0,2011-06-18
141,142,145.0,1,6,3,6,24,3.384884,0,1,2011-06-19
142,143,116.0,0,0,3,6,25,3.384884,0,0,2011-06-20
143,144,109.0,0,1,3,6,25,3.384884,0,0,2011-06-21
144,145,132.0,0,2,4,6,25,3.384884,0,0,2011-06-22
145,146,146.0,0,3,4,6,25,3.384884,0,0,2011-06-23
146,147,163.0,0,4,4,6,25,3.384884,0,0,2011-06-24
147,148,139.0,1,5,4,6,25,3.3976226,0,0,2011-06-25
148,149,126.0,1,6,4,6,25,3.3976226,0,0,2011-06-26
149,150,141.0,0,0,4,6,26,3.3976226,0,0,2011-06-27
150,151,116.0,0,1,4,6,26,3.3976226,0,0,2011-06-28
151,152,150.0,0,2,5,6,26,3.3976226,0,0,2011-06-29
152,153,152.0,0,3,5,6,26,3.3976226,0,0,2011-06-30
153,154,192.0,0,4,1,7,26,3.3976226,2,0,2011-07-01
154,155,165.0,1,5,1,7,26,3.4032161,2,0,2011-07-02
155,156,152.0,1,6,1,7,26,3.4032161,3,0,2011-07-03
156,157,132.0,0,0,1,7,27,3.4032161,1,1,2011-07-04
157,158,150.0,0,1,1,7,27,3.4032161,3,0,2011-07-05
158,159,152.0,0,2,1,7,27,3.4032161,3,0,2011-07-06
159,160,147.0,0,3,1,7,27,3.4032161,2,0,2011-07-07
160,161,130.0,0,4,2,7,27,3.4032161,2,0,2011-07-08
161,162,147.0,1,5,2,7,27,3.4016795,3,0,2011-07-09
162,163,144.0,1,6,2,7,27,3.4016795,1,0,2011-07-10
163,164,136.0,0,0,2,7,28,3.4016795,2,0,2011-07-11
164,165,159.0,0,1,2,7,28,3.4016795,2,0,2011-07-12
165,166,150.0,0,2,2,7,28,3.4016795,1,0,2011-07-13
166,167,151.0,0,3,2,7,28,3.4016795,1,0,2011-07-14
167,168,171.0,0,4,3,7,28,3.4016795,2,0,2011-07-15
168,169,157.0,1,5,3,7,28,3.4176517,0,0,2011-07-16
169,170,140.0,1,6,3,7,28,3.4176517,0,0,2011-07-17
170,171,142.0,0,0,3,7,29,3.4176517,0,0,2011-07-18
171,172,209.0,0,1,3,7,29,3.4176517,0,0,2011-07-19
172,173,200.0,0,2,3,7,29,3.4176517,0,0,2011-07-20
173,174,191.0,0,3,3,7,29,3.4176517,0,0,2011-07-21
174,175,196.0,0,4,4,7,29,3.4176517,0,0,2011-07-22
175,176,271.0,1,5,4,7,29,3.4176517,0,0,2011-07-23
176,177,155.0,1,6,4,7,29,3.4176517,0,0,2011-07-24
177,178,158.0,0,0,4,7,30,3.4176517,0,0,2011-07-25
178,179,147.0,0,1,4,7,30,3.4176517,0,0,2011-07-26
179,180,197.0,0,2,4,7,30,3.4176517,0,0,2011-07-27
180,181,190.0,0,3,4,7,30,3.4176517,0,0,2011-07-28
181,182,187.0,0,4,5,7,30,3.4176517,0,0,2011-07-29
182,183,244.0,1,5,5,7,30,3.4173949,0,0,2011-07-30
183,184,177.0,1,6,5,7,30,3.4173949,0,0,2011-07-31
184,185,209.0,0,0,1,8,31,3.4173949,2,1,2011-08-01
185,186,161.0,0,1,1,8,31,3.4173949,2,0,2011-08-02
186,187,149.0,0,2,1,8,31,3.4173949,3,0,2011-08-03
187,188,164.0,0,3,1,8,31,3.4173949,1,0,2011-08-04
188,189,203.0,0,4,1,8,31,3.4173949,3,0,2011-08-05
189,190,190.0,1,5,1,8,31,3.459159,3,0,2011-08-06
190,191,179.0,1,6,1,8,31,3.459159,2,0,2011-08-07
191,192,152.0,0,0,2,8,32,3.459159,2,0,2011-08-08
192,193,201.0,0,1,2,8,32,3.459159,3,0,2011-08-09
193,194,172.0,0,2,2,8,32,3.459159,1,0,2011-08-10
194,195,206.0,0,3,2,8,32,3.459159,2,0,2011-08-11
195,196,182.0,0,4,2,8,32,3.459159,2,0,2011-08-12
196,197,178.0,1,5,2,8,32,3.4520237,1,0,2011-08-13
197,198,195.0,1,6,2,8,32,3.4520237,1,0,2011-08-14
198,199,187.0,0,0,3,8,33,3.4520237,2,0,2011-08-15
199,200,157.0,0,1,3,8,33,3.4520237,0,0,2011-08-16
200,201,173.0,0,2,3,8,33,3.4520237,0,0,2011-08-17
201,202,145.0,0,3,3,8,33,3.4520237,0,0,2011-08-18
202,203,155.0,0,4,3,8,33,3.4520237,0,0,2011-08-19
203,204,159.0,1,5,3,8,33,3.4795384,0,0,2011-08-20
204,205,130.0,1,6,3,8,33,3.4795384,0,0,2011-08-21
205,206,124.0,0,0,4,8,34,3.4795384,0,0,2011-08-22
206,207,168.0,0,1,4,8,34,3.4795384,0,0,2011-08-23
207,208,140.0,0,2,4,8,34,3.4795384,0,0,2011-08-24
208,209,229.0,0,3,4,8,34,3.4795384,0,0,2011-08-25
209,210,165.0,0,4,4,8,34,3.4795384,0,0,2011-08-26
210,211,199.0,1,5,4,8,34,3.4875648,0,0,2011-08-27
211,212,168.0,1,6,4,8,34,3.4875648,0,0,2011-08-28
212,213,139.0,0,0,5,8,35,3.4875648,0,0,2011-08-29
213,214,135.0,0,1,5,8,35,3.4875648,0,0,2011-08-30
214,215,170.0,0,2,5,8,35,3.4875648,0,1,2011-08-31
215,216,200.0,0,3,1,9,35,3.4875648,2,0,2011-09-01
216,217,207.0,0,4,1,9,35,3.4875648,2,0,2011-09-02
217,218,232.0,1,5,1,9,35,3.4903307,3,0,2011-09-03
218,219,138.0,1,6,1,9,35,3.4903307,1,0,2011-09-04
219,220,149.0,0,0,1,9,36,3.4903307,3,1,2011-09-05
220,221,111.0,0,1,1,9,36,3.4903307,3,0,2011-09-06
221,222,167.0,0,2,1,9,36,3.4903307,2,0,2011-09-07
222,223,212.0,0,3,2,9,36,3.4903307,2,0,2011-09-08
223,224,148.0,0,4,2,9,36,3.4903307,3,0,2011-09-09
224,225,268.0,1,5,2,9,36,3.4890761,1,0,2011-09-10
225,226,229.0,1,6,2,9,36,3.4890761,2,0,2011-09-11
226,227,164.0,0,0,2,9,37,3.4890761,2,0,2011-09-12
227,228,279.0,0,1,2,9,37,3.4890761,1,0,2011-09-13
228,229,183.0,0,2,2,9,37,3.4890761,1,0,2011-09-14
229,230,201.0,0,3,3,9,37,3.4890761,2,0,2011-09-15
230,231,307.0,0,4,3,9,37,3.4890761,0,0,2011-09-16
231,232,279.0,1,5,3,9,37,3.487023,0,0,2011-09-17
232,233,256.0,1,6,3,9,37,3.487023,0,0,2011-09-18
233,234,219.0,0,0,3,9,38,3.487023,0,0,2011-09-19
234,235,186.0,0,1,3,9,38,3.487023,0,0,2011-09-20
235,236,152.0,0,2,3,9,38,3.487023,0,0,2011-09-21
236,237,214.0,0,3,4,9,38,3.487023,0,0,2011-09-22
237,238,228.0,0,4,4,9,38,3.487023,0,0,2011-09-23
238,239,201.0,1,5,4,9,38,3.5052285,0,0,2011-09-24
239,240,204.0,1,6,4,9,38,3.5052285,0,0,2011-09-25
240,241,145.0,0,0,4,9,39,3.5052285,0,0,2011-09-26
241,242,148.0,0,1,4,9,39,3.5052285,0,0,2011-09-27
242,243,191.0,0,2,4,9,39,3.5052285,0,0,2011-09-28
243,244,192.0,0,3,5,9,39,3.5052285,0,0,2011-09-29
244,245,237.0,0,4,5,9,39,3.5052285,0,0,2011-09-30
245,246,288.0,1,5,1,10,39,3.5087,2,0,2011-10-01
246,247,233.0,1,6,1,10,39,3.5087,2,0,2011-10-02
247,248,188.0,0,0,1,10,40,3.5087,3,0,2011-10-03
248,249,220.0,0,1,1,10,40,3.5087,1,0,2011-10-04
249,250,191.0,0,2,1,10,40,3.5087,3,0,2011-10-05
250,251,222.0,0,3,1,10,40,3.5087,3,0,2011-10-06
251,252,207.0,0,4,1,10,40,3.5087,2,0,2011-10-07
252,253,276.0,1,5,2,10,40,3.5073884,2,0,2011-10-08
253,254,172.0,1,6,2,10,40,3.5073884,3,0,2011-10-09
254,255,197.0,0,0,2,10,41,3.5073884,1,1,2011-10-10
255,256,226.0,0,1,2,10,41,3.5073884,2,0,2011-10-11
256,257,232.0,0,2,2,10,41,3.5073884,2,0,2011-10-12
257,258,213.0,0,3,2,10,41,3.5073884,1,0,2011-10-13
258,259,204.0,0,4,2,10,41,3.5073884,1,0,2011-10-14
259,260,251.0,1,5,3,10,41,3.4848988,2,0,2011-10-15
260,261,222.0,1,6,3,10,41,3.4848988,0,0,2011-10-16
261,262,175.0,0,0,3,10,42,3.4848988,0,0,2011-10-17
262,263,201.0,0,1,3,10,42,3.4848988,0,0,2011-10-18
263,264,238.0,0,2,3,10,42,3.4848988,0,0,2011-10-19
264,265,198.0,0,3,3,10,42,3.4848988,0,0,2011-10-20
265,266,215.0,0,4,3,10,42,3.4848988,0,0,2011-10-21
266,267,242.0,1,5,4,10,42,3.5242972,0,0,2011-10-22
267,268,251.0,1,6,4,10,42,3.5242972,0,0,2011-10-23
268,269,208.0,0,0,4,10,43,3.5242972,0,0,2011-10-24
269,270,267.0,0,1,4,10,43,3.5242972,0,0,2011-10-25
270,271,203.0,0,2,4,10,43,3.5242972,0,0,2011-10-26
271,272,221.0,0,3,4,10,43,3.5242972,0,0,2011-10-27
272,273,264.0,0,4,4,10,43,3.5242972,0,0,2011-10-28
273,274,292.0,1,5,5,10,43,3.4896152,0,0,2011-10-29
274,275,292.0,1,6,5,10,43,3.4896152,0,0,2011-10-30
275,276,249.0,0,0,5,10,44,3.4896152,0,1,2011-10-31
276,277,211.0,0,1,1,11,44,3.4896152,2,0,2011-11-01
277,278,132.0,0,2,1,11,44,3.4896152,2,0,2011-11-02
278,279,164.0,0,3,1,11,44,3.4896152,3,0,2011-11-03
279,280,171.0,0,4,1,11,44,3.4896152,1,0,2011-11-04
280,281,189.0,1,5,1,11,44,3.5271137,3,0,2011-11-05
281,282,183.0,1,6,1,11,44,3.5271137,3,0,2011-11-06
282,283,182.0,0,0,1,11,45,3.5271137,2,1,2011-11-07
283,284,153.0,0,1,2,11,45,3.5271137,2,0,2011-11-08
284,285,149.0,0,2,2,11,45,3.5271137,3,0,2011-11-09
285,286,178.0,0,3,2,11,45,3.5271137,1,0,2011-11-10
286,287,228.0,0,4,2,11,45,3.5271137,2,1,2011-11-11
287,288,238.0,1,5,2,11,45,3.5710902,2,0,2011-11-12
288,289,278.0,1,6,2,11,45,3.5710902,1,0,2011-11-13
289,290,171.0,0,0,2,11,46,3.5710902,1,0,2011-11-14
290,291,222.0,0,1,3,11,46,3.5710902,2,0,2011-11-15
291,292,222.0,0,2,3,11,46,3.5710902,0,0,2011-11-16
292,293,228.0,0,3,3,11,46,3.5710902,0,0,2011-11-17
293,294,167.0,0,4,3,11,46,3.5710902,0,0,2011-11-18
294,295,279.0,1,5,3,11,46,3.5881696,0,0,2011-11-19
295,296,236.0,1,6,3,11,46,3.5881696,0,0,2011-11-20
296,297,164.0,0,0,3,11,47,3.5881696,0,0,2011-11-21
297,298,206.0,0,1,4,11,47,3.5881696,0,0,2011-11-22
298,299,219.0,0,2,4,11,47,3.5881696,0,0,2011-11-23
299,300,162.0,0,3,4,11,47,3.5881696,0,1,2011-11-24
300,301,199.0,0,4,4,11,47,3.5881696,0,0,2011-11-25
301,302,214.0,1,5,4,11,47,3.5709472,0,0,2011-11-26
302,303,187.0,1,6,4,11,47,3.5709472,0,0,2011-11-27
303,304,161.0,0,0,4,11,48,3.5709472,0,0,2011-11-28
304,305,181.0,0,1,5,11,48,3.5709472,0,0,2011-11-29
305,306,154.0,0,2,5,11,48,3.5709472,0,0,2011-11-30
306,307,217.0,0,3,1,12,48,3.5709472,2,0,2011-12-01
307,308,209.0,0,4,1,12,48,3.5709472,2,0,2011-12-02
308,309,224.0,1,5,1,12,48,3.583252,3,0,2011-12-03
309,310,232.0,1,6,1,12,48,3.583252,1,0,2011-12-04
310,311,208.0,0,0,1,12,49,3.583252,3,0,2011-12-05
311,312,286.0,0,1,1,12,49,3.583252,3,0,2011-12-06
312,313,221.0,0,2,1,12,49,3.583252,2,0,2011-12-07
313,314,207.0,0,3,2,12,49,3.583252,2,0,2011-12-08
314,315,211.0,0,4,2,12,49,3.583252,3,0,2011-12-09
315,316,208.0,1,5,2,12,49,3.5880442,1,0,2011-12-10
316,317,244.0,1,6,2,12,49,3.5880442,2,0,2011-12-11
317,318,236.0,0,0,2,12,50,3.5880442,2,0,2011-12-12
318,319,280.0,0,1,2,12,50,3.5880442,1,0,2011-12-13
319,320,273.0,0,2,2,12,50,3.5880442,1,0,2011-12-14
320,321,294.0,0,3,3,12,50,3.5880442,2,0,2011-12-15
321,322,233.0,0,4,3,12,50,3.5880442,0,0,2011-12-16
322,323,246.0,1,5,3,12,50,3.5842495,0,0,2011-12-17
323,324,181.0,1,6,3,12,50,3.5842495,0,0,2011-12-18
324,325,221.0,0,0,3,12,51,3.5842495,0,0,2011-12-19
325,326,228.0,0,1,3,12,51,3.5842495,0,0,2011-12-20
326,327,268.0,0,2,3,12,51,3.5842495,0,0,2011-12-21
327,328,212.0,0,3,4,12,51,3.5842495,0,0,2011-12-22
328,329,303.0,0,4,4,12,51,3.5842495,0,0,2011-12-23
329,330,231.0,1,5,4,12,51,3.5155644,0,0,2011-12-24
330,331,0.0,1,6,4,12,51,3.5155644,0,1,2011-12-25
331,332,168.0,0,0,4,12,52,3.5155644,0,0,2011-12-26
332,333,195.0,0,1,4,12,52,3.5155644,0,0,2011-12-27
333,334,197.0,0,2,4,12,52,3.5155644,0,1,2011-12-28
334,335,272.0,0,3,5,12,52,3.5155644,0,0,2011-12-29
335,336,280.0,0,4,5,12,52,3.5155644,0,0,2011-12-30
336,337,215.0,1,5,5,12,52,3.5263066,0,0,2011-12-31
337,338,154.0,1,6,1,1,52,3.5263066,2,1,2012-01-01
338,339,219.0,0,0,1,1,1,3.5263066,2,0,2012-01-02
339,340,198.0,0,1,1,1,1,3.5263066,3,0,2012-01-03
340,341,194.0,0,2,1,1,1,3.5263066,1,0,2012-01-04
341,342,207.0,0,3,1,1,1,3.5263066,3,0,2012-01-05
342,343,255.0,0,4,1,1,1,3.5263066,3,0,2012-01-06
343,344,345.0,1,5,1,1,1,3.5187922,2,1,2012-01-07
344,345,325.0,1,6,2,1,1,3.5187922,2,0,2012-01-08
345,346,174.0,0,0,2,1,2,3.5187922,3,0,2012-01-09
346,347,215.0,0,1,2,1,2,3.5187922,1,0,2012-01-10
347,348,200.0,0,2,2,1,2,3.5187922,2,0,2012-01-11
348,349,239.0,0,3,2,1,2,3.5187922,2,0,2012-01-12
349,350,261.0,0,4,2,1,2,3.5187922,1,0,2012-01-13
350,351,324.0,1,5,2,1,2,3.521394,1,0,2012-01-14
351,352,264.0,1,6,3,1,2,3.521394,2,0,2012-01-15
352,353,206.0,0,0,3,1,3,3.521394,0,1,2012-01-16
353,354,201.0,0,1,3,1,3,3.521394,0,0,2012-01-17
354,355,217.0,0,2,3,1,3,3.521394,0,0,2012-01-18
355,356,179.0,0,3,3,1,3,3.521394,0,0,2012-01-19
356,357,336.0,0,4,3,1,3,3.521394,0,0,2012-01-20
357,358,348.0,1,5,3,1,3,3.5128927,0,0,2012-01-21
358,359,355.0,1,6,4,1,3,3.5128927,0,0,2012-01-22
359,360,276.0,0,0,4,1,4,3.5128927,0,0,2012-01-23
360,361,255.0,0,1,4,1,4,3.5128927,0,0,2012-01-24
361,362,248.0,0,2,4,1,4,3.5128927,0,0,2012-01-25
362,363,259.0,0,3,4,1,4,3.5128927,0,0,2012-01-26
363,364,259.0,0,4,4,1,4,3.5128927,0,0,2012-01-27
364,365,436.0,1,5,4,1,4,3.5098827,0,0,2012-01-28
365,366,348.0,1,6,5,1,4,3.5098827,0,0,2012-01-29
366,367,237.0,0,0,5,1,5,3.5098827,0,0,2012-01-30
367,368,246.0,0,1,5,1,5,3.5098827,0,0,2012-01-31
368,369,299.0,0,2,1,2,5,3.5098827,2,0,2012-02-01
369,370,295.0,0,3,1,2,5,3.5098827,2,0,2012-02-02
370,371,402.0,0,4,1,2,5,3.5098827,3,0,2012-02-03
371,372,568.0,1,5,1,2,5,3.5239158,1,0,2012-02-04
372,373,420.0,1,6,1,2,5,3.5239158,3,1,2012-02-05
373,374,323.0,0,0,1,2,6,3.5239158,3,0,2012-02-06
374,375,323.0,0,1,1,2,6,3.5239158,2,0,2012-02-07
375,376,389.0,0,2,2,2,6,3.5239158,2,0,2012-02-08
376,377,368.0,0,3,2,2,6,3.5239158,3,0,2012-02-09
377,378,373.0,0,4,2,2,6,3.5239158,1,0,2012-02-10
378,379,593.0,1,5,2,2,6,3.5222516,2,0,2012-02-11
379,380,590.0,1,6,2,2,6,3.5222516,2,0,2012-02-12
380,381,697.0,0,0,2,2,7,3.5222516,1,0,2012-02-13
381,382,465.0,0,1,2,2,7,3.5222516,1,1,2012-02-14
382,383,302.0,0,2,3,2,7,3.5222516,2,0,2012-02-15
383,384,256.0,0,3,3,2,7,3.5222516,0,0,2012-02-16
384,385,317.0,0,4,3,2,7,3.5222516,0,0,2012-02-17
385,386,385.0,1,5,3,2,7,3.5222516,0,0,2012-02-18
386,387,448.0,1,6,3,2,7,3.5222516,0,0,2012-02-19
387,388,264.0,0,0,3,2,8,3.5222516,0,1,2012-02-20
388,389,218.0,0,1,3,2,8,3.5222516,0,0,2012-02-21
389,390,241.0,0,2,4,2,8,3.5222516,0,1,2012-02-22
390,391,253.0,0,3,4,2,8,3.5222516,0,0,2012-02-23
391,392,287.0,0,4,4,2,8,3.5222516,0,0,2012-02-24
392,393,330.0,1,5,4,2,8,3.5075717,0,0,2012-02-25
393,394,422.0,1,6,4,2,8,3.5075717,0,0,2012-02-26
394,395,258.0,0,0,4,2,9,3.5075717,0,0,2012-02-27
395,396,232.0,0,1,4,2,9,3.5075717,0,0,2012-02-28
396,397,253.0,0,2,5,2,9,3.5075717,0,1,2012-02-29
397,398,302.0,0,3,1,3,9,3.5075717,2,0,2012-03-01
