,d,sales,tm_w_end,tm_dw,tm_wm,tm_m,tm_w,sell_price,snap_count,is_event,date
59,60,71.0,0,1,5,3,13,3.0543456,0,0,2011-03-29
60,61,74.0,0,2,5,3,13,3.0543456,0,0,2011-03-30
61,62,81.0,0,3,5,3,13,3.0543456,0,0,2011-03-31
62,63,110.0,0,4,1,4,13,3.0543456,2,0,2011-04-01
63,64,96.0,1,5,1,4,13,3.0473633,2,0,2011-04-02
64,65,104.0,1,6,1,4,13,3.0473633,3,0,2011-04-03
65,66,74.0,0,0,1,4,14,3.0473633,1,0,2011-04-04
66,67,84.0,0,1,1,4,14,3.0473633,3,0,2011-04-05
67,68,78.0,0,2,1,4,14,3.0473633,3,0,2011-04-06
68,69,100.0,0,3,1,4,14,3.0473633,2,0,2011-04-07
69,70,93.0,0,4,2,4,14,3.0473633,2,0,2011-04-08
70,71,99.0,1,5,2,4,14,3.0674386,3,0,2011-04-09
71,72,120.0,1,6,2,4,14,3.0674386,1,0,2011-04-10
72,73,80.0,0,0,2,4,15,3.0674386,2,0,2011-04-11
73,74,64.0,0,1,2,4,15,3.0674386,2,0,2011-04-12
74,75,74.0,0,2,2,4,15,3.0674386,1,0,2011-04-13
75,76,82.0,0,3,2,4,15,3.0674386,1,0,2011-04-14
76,77,96.0,0,4,3,4,15,3.0674386,2,0,2011-04-15
77,78,112.0,1,5,3,4,15,3.0303106,0,0,2011-04-16
78,79,119.0,1,6,3,4,15,3.0303106,0,0,2011-04-17
79,80,97.0,0,0,3,4,16,3.0303106,0,0,2011-04-18
80,81,95.0,0,1,3,4,16,3.0303106,0,0,2011-04-19
81,82,95.0,0,2,3,4,16,3.0303106,0,0,2011-04-20
82,83,111.0,0,3,3,4,16,3.0303106,0,0,2011-04-21
83,84,175.0,0,4,4,4,16,3.0303106,0,0,2011-04-22
84,85,195.0,1,5,4,4,16,3.0303106,0,0,2011-04-23
85,86,122.0,1,6,4,4,16,3.0303106,0,2,2011-04-24
86,87,66.0,0,0,4,4,17,3.0303106,0,0,2011-04-25
87,88,38.0,0,1,4,4,17,3.0303106,0,1,2011-04-26
88,89,66.0,0,2,4,4,17,3.0303106,0,0,2011-04-27
89,90,61.0,0,3,4,4,17,3.0303106,0,0,2011-04-28
90,91,94.0,0,4,5,4,17,3.0303106,0,0,2011-04-29
91,92,79.0,1,5,5,4,17,3.2601848,0,0,2011-04-30
92,93,107.0,1,6,1,5,17,3.2601848,2,0,2011-05-01
93,94,113.0,0,0,1,5,18,3.2601848,2,0,2011-05-02
94,95,76.0,0,1,1,5,18,3.2601848,3,0,2011-05-03
95,96,61.0,0,2,1,5,18,3.2601848,1,0,2011-05-04
96,97,65.0,0,3,1,5,18,3.2601848,3,1,2011-05-05
97,98,70.0,0,4,1,5,18,3.2601848,3,0,2011-05-06
98,99,122.0,1,5,1,5,18,3.2446404,2,0,2011-05-07
99,100,63.0,1,6,2,5,18,3.2446404,2,1,2011-05-08
100,101,54.0,0,0,2,5,19,3.2446404,3,0,2011-05-09
101,102,71.0,0,1,2,5,19,3.2446404,1,0,2011-05-10
102,103,83.0,0,2,2,5,19,3.2446404,2,0,2011-05-11
103,104,60.0,0,3,2,5,19,3.2446404,2,0,2011-05-12
104,105,97.0,0,4,2,5,19,3.2446404,1,0,2011-05-13
105,106,92.0,1,5,2,5,19,3.2324407,1,0,2011-05-14
106,107,105.0,1,6,3,5,19,3.2324407,2,0,2011-05-15
107,108,96.0,0,0,3,5,20,3.2324407,0,0,2011-05-16
108,109,95.0,0,1,3,5,20,3.2324407,0,0,2011-05-17
109,110,84.0,0,2,3,5,20,3.2324407,0,0,2011-05-18
110,111,76.0,0,3,3,5,20,3.2324407,0,0,2011-05-19
111,112,66.0,0,4,3,5,20,3.2324407,0,0,2011-05-20
112,113,86.0,1,5,3,5,20,3.237195,0,0,2011-05-21
113,114,58.0,1,6,4,5,20,3.237195,0,0,2011-05-22
114,115,56.0,0,0,4,5,21,3.237195,0,0,2011-05-23
115,116,60.0,0,1,4,5,21,3.237195,0,0,2011-05-24
116,117,46.0,0,2,4,5,21,3.237195,0,0,2011-05-25
117,118,66.0,0,3,4,5,21,3.237195,0,0,2011-05-26
118,119,43.0,0,4,4,5,21,3.237195,0,0,2011-05-27
119,120,77.0,1,5,4,5,21,3.2804785,0,0,2011-05-28
120,121,48.0,1,6,5,5,21,3.2804785,0,0,2011-05-29
121,122,48.0,0,0,5,5,22,3.2804785,0,1,2011-05-30
122,123,35.0,0,1,5,5,22,3.2804785,0,1,2011-05-31
123,124,112.0,0,2,1,6,22,3.2804785,2,0,2011-06-01
124,125,72.0,0,3,1,6,22,3.2804785,2,0,2011-06-02
125,126,138.0,0,4,1,6,22,3.2804785,3,0,2011-06-03
126,127,111.0,1,5,1,6,22,3.288563,1,0,2011-06-04
127,128,110.0,1,6,1,6,22,3.288563,3,0,2011-06-05
128,129,80.0,0,0,1,6,23,3.288563,3,0,2011-06-06
129,130,82.0,0,1,1,6,23,3.288563,2,0,2011-06-07
130,131,76.0,0,2,2,6,23,3.288563,2,0,2011-06-08
131,132,81.0,0,3,2,6,23,3.288563,3,0,2011-06-09
132,133,80.0,0,4,2,6,23,3.288563,1,0,2011-06-10
133,134,130.0,1,5,2,6,23,3.3103988,2,0,2011-06-11
134,135,102.0,1,6,2,6,23,3.3103988,2,1,2011-06-12
135,136,95.0,0,0,2,6,24,3.3103988,1,0,2011-06-13
136,137,80.0,0,1,2,6,24,3.3103988,1,0,2011-06-14
137,138,145.0,0,2,3,6,24,3.3103988,2,0,2011-06-15
138,139,83.0,0,3,3,6,24,3.3103988,0,0,2011-06-16
139,140,106.0,0,4,3,6,24,3.3103988,0,0,2011-06-17
140,141,130.0,1,5,3,6,24,3.3117676,0,0,2011-06-18
141,142,119.0,1,6,3,6,24,3.3117676,0,1,2011-06-19
142,143,83.0,0,0,3,6,25,3.3117676,0,0,2011-06-20
143,144,83.0,0,1,3,6,25,3.3117676,0,0,2011-06-21
144,145,107.0,0,2,4,6,25,3.3117676,0,0,2011-06-22
145,146,96.0,0,3,4,6,25,3.3117676,0,0,2011-06-23
146,147,132.0,0,4,4,6,25,3.3117676,0,0,2011-06-24
147,148,85.0,1,5,4,6,25,3.3377879,0,0,2011-06-25
148,149,99.0,1,6,4,6,25,3.3377879,0,0,2011-06-26
149,150,74.0,0,0,4,6,26,3.3377879,0,0,2011-06-27
150,151,85.0,0,1,4,6,26,3.3377879,0,0,2011-06-28
151,152,93.0,0,2,5,6,26,3.3377879,0,0,2011-06-29
152,153,85.0,0,3,5,6,26,3.3377879,0,0,2011-06-30
153,154,102.0,0,4,1,7,26,3.3377879,2,0,2011-07-01
154,155,146.0,1,5,1,7,26,3.3377879,2,0,2011-07-02
155,156,100.0,1,6,1,7,26,3.3377879,3,0,2011-07-03
156,157,100.0,0,0,1,7,27,3.3377879,1,1,2011-07-04
157,158,101.0,0,1,1,7,27,3.3377879,3,0,2011-07-05
158,159,85.0,0,2,1,7,27,3.3377879,3,0,2011-07-06
159,160,91.0,0,3,1,7,27,3.3377879,2,0,2011-07-07
160,161,94.0,0,4,2,7,27,3.3377879,2,0,2011-07-08
161,162,104.0,1,5,2,7,27,3.3405633,3,0,2011-07-09
162,163,116.0,1,6,2,7,27,3.3405633,1,0,2011-07-10
163,164,96.0,0,0,2,7,28,3.3405633,2,0,2011-07-11
164,165,65.0,0,1,2,7,28,3.3405633,2,0,2011-07-12
165,166,112.0,0,2,2,7,28,3.3405633,1,0,2011-07-13
166,167,83.0,0,3,2,7,28,3.3405633,1,0,2011-07-14
167,168,126.0,0,4,3,7,28,3.3405633,2,0,2011-07-15
168,169,112.0,1,5,3,7,28,3.3564672,0,0,2011-07-16
169,170,93.0,1,6,3,7,28,3.3564672,0,0,2011-07-17
170,171,110.0,0,0,3,7,29,3.3564672,0,0,2011-07-18
171,172,72.0,0,1,3,7,29,3.3564672,0,0,2011-07-19
172,173,89.0,0,2,3,7,29,3.3564672,0,0,2011-07-20
173,174,91.0,0,3,3,7,29,3.3564672,0,0,2011-07-21
174,175,119.0,0,4,4,7,29,3.3564672,0,0,2011-07-22
175,176,115.0,1,5,4,7,29,3.3564672,0,0,2011-07-23
176,177,151.0,1,6,4,7,29,3.3564672,0,0,2011-07-24
177,178,78.0,0,0,4,7,30,3.3564672,0,0,2011-07-25
178,179,102.0,0,1,4,7,30,3.3564672,0,0,2011-07-26
179,180,95.0,0,2,4,7,30,3.3564672,0,0,2011-07-27
180,181,80.0,0,3,4,7,30,3.3564672,0,0,2011-07-28
181,182,97.0,0,4,5,7,30,3.3564672,0,0,2011-07-29
182,183,112.0,1,5,5,7,30,3.358537,0,0,2011-07-30
183,184,103.0,1,6,5,7,30,3.358537,0,0,2011-07-31
184,185,132.0,0,0,1,8,31,3.358537,2,1,2011-08-01
185,186,89.0,0,1,1,8,31,3.358537,2,0,2011-08-02
186,187,79.0,0,2,1,8,31,3.358537,3,0,2011-08-03
187,188,134.0,0,3,1,8,31,3.358537,1,0,2011-08-04
188,189,124.0,0,4,1,8,31,3.358537,3,0,2011-08-05
189,190,102.0,1,5,1,8,31,3.3986342,3,0,2011-08-06
190,191,115.0,1,6,1,8,31,3.3986342,2,0,2011-08-07
191,192,85.0,0,0,2,8,32,3.3986342,2,0,2011-08-08
192,193,81.0,0,1,2,8,32,3.3986342,3,0,2011-08-09
193,194,98.0,0,2,2,8,32,3.3986342,1,0,2011-08-10
194,195,89.0,0,3,2,8,32,3.3986342,2,0,2011-08-11
195,196,122.0,0,4,2,8,32,3.3986342,2,0,2011-08-12
196,197,98.0,1,5,2,8,32,3.4012797,1,0,2011-08-13
197,198,113.0,1,6,2,8,32,3.4012797,1,0,2011-08-14
198,199,85.0,0,0,3,8,33,3.4012797,2,0,2011-08-15
199,200,82.0,0,1,3,8,33,3.4012797,0,0,2011-08-16
200,201,87.0,0,2,3,8,33,3.4012797,0,0,2011-08-17
201,202,77.0,0,3,3,8,33,3.4012797,0,0,2011-08-18
202,203,107.0,0,4,3,8,33,3.4012797,0,0,2011-08-19
203,204,96.0,1,5,3,8,33,3.4202135,0,0,2011-08-20
204,205,94.0,1,6,3,8,33,3.4202135,0,0,2011-08-21
205,206,66.0,0,0,4,8,34,3.4202135,0,0,2011-08-22
206,207,70.0,0,1,4,8,34,3.4202135,0,0,2011-08-23
207,208,88.0,0,2,4,8,34,3.4202135,0,0,2011-08-24
208,209,94.0,0,3,4,8,34,3.4202135,0,0,2011-08-25
209,210,122.0,0,4,4,8,34,3.4202135,0,0,2011-08-26
210,211,155.0,1,5,4,8,34,3.426918,0,0,2011-08-27
211,212,122.0,1,6,4,8,34,3.426918,0,0,2011-08-28
212,213,77.0,0,0,5,8,35,3.426918,0,0,2011-08-29
213,214,95.0,0,1,5,8,35,3.426918,0,0,2011-08-30
214,215,96.0,0,2,5,8,35,3.426918,0,1,2011-08-31
215,216,90.0,0,3,1,9,35,3.426918,2,0,2011-09-01
216,217,100.0,0,4,1,9,35,3.426918,2,0,2011-09-02
217,218,121.0,1,5,1,9,35,3.4299061,3,0,2011-09-03
218,219,136.0,1,6,1,9,35,3.4299061,1,0,2011-09-04
219,220,100.0,0,0,1,9,36,3.4299061,3,1,2011-09-05
220,221,103.0,0,1,1,9,36,3.4299061,3,0,2011-09-06
221,222,116.0,0,2,1,9,36,3.4299061,2,0,2011-09-07
222,223,71.0,0,3,2,9,36,3.4299061,2,0,2011-09-08
223,224,108.0,0,4,2,9,36,3.4299061,3,0,2011-09-09
224,225,146.0,1,5,2,9,36,3.4483297,1,0,2011-09-10
225,226,155.0,1,6,2,9,36,3.4483297,2,0,2011-09-11
226,227,93.0,0,0,2,9,37,3.4483297,2,0,2011-09-12
227,228,109.0,0,1,2,9,37,3.4483297,1,0,2011-09-13
228,229,124.0,0,2,2,9,37,3.4483297,1,0,2011-09-14
229,230,81.0,0,3,3,9,37,3.4483297,2,0,2011-09-15
230,231,154.0,0,4,3,9,37,3.4483297,0,0,2011-09-16
231,232,146.0,1,5,3,9,37,3.4484024,0,0,2011-09-17
232,233,102.0,1,6,3,9,37,3.4484024,0,0,2011-09-18
233,234,119.0,0,0,3,9,38,3.4484024,0,0,2011-09-19
234,235,93.0,0,1,3,9,38,3.4484024,0,0,2011-09-20
235,236,78.0,0,2,3,9,38,3.4484024,0,0,2011-09-21
236,237,81.0,0,3,4,9,38,3.4484024,0,0,2011-09-22
237,238,108.0,0,4,4,9,38,3.4484024,0,0,2011-09-23
238,239,120.0,1,5,4,9,38,3.4587657,0,0,2011-09-24
239,240,133.0,1,6,4,9,38,3.4587657,0,0,2011-09-25
240,241,102.0,0,0,4,9,39,3.4587657,0,0,2011-09-26
241,242,89.0,0,1,4,9,39,3.4587657,0,0,2011-09-27
242,243,79.0,0,2,4,9,39,3.4587657,0,0,2011-09-28
243,244,87.0,0,3,5,9,39,3.4587657,0,0,2011-09-29
244,245,123.0,0,4,5,9,39,3.4587657,0,0,2011-09-30
245,246,129.0,1,5,1,10,39,3.4519954,2,0,2011-10-01
246,247,105.0,1,6,1,10,39,3.4519954,2,0,2011-10-02
247,248,138.0,0,0,1,10,40,3.4519954,3,0,2011-10-03
248,249,111.0,0,1,1,10,40,3.4519954,1,0,2011-10-04
249,250,129.0,0,2,1,10,40,3.4519954,3,0,2011-10-05
250,251,123.0,0,3,1,10,40,3.4519954,3,0,2011-10-06
251,252,152.0,0,4,1,10,40,3.4519954,2,0,2011-10-07
252,253,103.0,1,5,2,10,40,3.4490438,2,0,2011-10-08
253,254,133.0,1,6,2,10,40,3.4490438,3,0,2011-10-09
254,255,92.0,0,0,2,10,41,3.4490438,1,1,2011-10-10
255,256,95.0,0,1,2,10,41,3.4490438,2,0,2011-10-11
256,257,125.0,0,2,2,10,41,3.4490438,2,0,2011-10-12
257,258,98.0,0,3,2,10,41,3.4490438,1,0,2011-10-13
258,259,121.0,0,4,2,10,41,3.4490438,1,0,2011-10-14
259,260,106.0,1,5,3,10,41,3.4347744,2,0,2011-10-15
260,261,123.0,1,6,3,10,41,3.4347744,0,0,2011-10-16
261,262,116.0,0,0,3,10,42,3.4347744,0,0,2011-10-17
262,263,129.0,0,1,3,10,42,3.4347744,0,0,2011-10-18
263,264,110.0,0,2,3,10,42,3.4347744,0,0,2011-10-19
264,265,104.0,0,3,3,10,42,3.4347744,0,0,2011-10-20
265,266,107.0,0,4,3,10,42,3.4347744,0,0,2011-10-21
266,267,139.0,1,5,4,10,42,3.424331,0,0,2011-10-22
267,268,144.0,1,6,4,10,42,3.424331,0,0,2011-10-23
268,269,106.0,0,0,4,10,43,3.424331,0,0,2011-10-24
269,270,113.0,0,1,4,10,43,3.424331,0,0,2011-10-25
270,271,114.0,0,2,4,10,43,3.424331,0,0,2011-10-26
271,272,126.0,0,3,4,10,43,3.424331,0,0,2011-10-27
272,273,150.0,0,4,4,10,43,3.424331,0,0,2011-10-28
273,274,130.0,1,5,5,10,43,3.4198854,0,0,2011-10-29
274,275,168.0,1,6,5,10,43,3.4198854,0,0,2011-10-30
275,276,273.0,0,0,5,10,44,3.4198854,0,1,2011-10-31
276,277,131.0,0,1,1,11,44,3.4198854,2,0,2011-11-01
277,278,110.0,0,2,1,11,44,3.4198854,2,0,2011-11-02
278,279,123.0,0,3,1,11,44,3.4198854,3,0,2011-11-03
279,280,106.0,0,4,1,11,44,3.4198854,1,0,2011-11-04
280,281,137.0,1,5,1,11,44,3.4495103,3,0,2011-11-05
281,282,154.0,1,6,1,11,44,3.4495103,3,0,2011-11-06
282,283,115.0,0,0,1,11,45,3.4495103,2,1,2011-11-07
283,284,86.0,0,1,2,11,45,3.4495103,2,0,2011-11-08
284,285,141.0,0,2,2,11,45,3.4495103,3,0,2011-11-09
285,286,112.0,0,3,2,11,45,3.4495103,1,0,2011-11-10
286,287,138.0,0,4,2,11,45,3.4495103,2,1,2011-11-11
287,288,116.0,1,5,2,11,45,3.4401526,2,0,2011-11-12
288,289,158.0,1,6,2,11,45,3.4401526,1,0,2011-11-13
289,290,118.0,0,0,2,11,46,3.4401526,1,0,2011-11-14
290,291,125.0,0,1,3,11,46,3.4401526,2,0,2011-11-15
291,292,145.0,0,2,3,11,46,3.4401526,0,0,2011-11-16
292,293,100.0,0,3,3,11,46,3.4401526,0,0,2011-11-17
293,294,107.0,0,4,3,11,46,3.4401526,0,0,2011-11-18
294,295,175.0,1,5,3,11,46,3.4738224,0,0,2011-11-19
295,296,112.0,1,6,3,11,46,3.4738224,0,0,2011-11-20
296,297,105.0,0,0,3,11,47,3.4738224,0,0,2011-11-21
297,298,109.0,0,1,4,11,47,3.4738224,0,0,2011-11-22
298,299,145.0,0,2,4,11,47,3.4738224,0,0,2011-11-23
299,300,90.0,0,3,4,11,47,3.4738224,0,1,2011-11-24
300,301,98.0,0,4,4,11,47,3.4738224,0,0,2011-11-25
301,302,128.0,1,5,4,11,47,3.479427,0,0,2011-11-26
302,303,122.0,1,6,4,11,47,3.479427,0,0,2011-11-27
303,304,91.0,0,0,4,11,48,3.479427,0,0,2011-11-28
304,305,109.0,0,1,5,11,48,3.479427,0,0,2011-11-29
305,306,87.0,0,2,5,11,48,3.479427,0,0,2011-11-30
306,307,108.0,0,3,1,12,48,3.479427,2,0,2011-12-01
307,308,141.0,0,4,1,12,48,3.479427,2,0,2011-12-02
308,309,152.0,1,5,1,12,48,3.4971354,3,0,2011-12-03
309,310,136.0,1,6,1,12,48,3.4971354,1,0,2011-12-04
310,311,142.0,0,0,1,12,49,3.4971354,3,0,2011-12-05
311,312,137.0,0,1,1,12,49,3.4971354,3,0,2011-12-06
312,313,169.0,0,2,1,12,49,3.4971354,2,0,2011-12-07
313,314,142.0,0,3,2,12,49,3.4971354,2,0,2011-12-08
314,315,129.0,0,4,2,12,49,3.4971354,3,0,2011-12-09
315,316,181.0,1,5,2,12,49,3.4971354,1,0,2011-12-10
316,317,208.0,1,6,2,12,49,3.4971354,2,0,2011-12-11
317,318,152.0,0,0,2,12,50,3.4971354,2,0,2011-12-12
318,319,149.0,0,1,2,12,50,3.4971354,1,0,2011-12-13
319,320,169.0,0,2,2,12,50,3.4971354,1,0,2011-12-14
320,321,188.0,0,3,3,12,50,3.4971354,2,0,2011-12-15
321,322,123.0,0,4,3,12,50,3.4971354,0,0,2011-12-16
322,323,169.0,1,5,3,12,50,3.4844618,0,0,2011-12-17
323,324,194.0,1,6,3,12,50,3.4844618,0,0,2011-12-18
324,325,165.0,0,0,3,12,51,3.4844618,0,0,2011-12-19
325,326,182.0,0,1,3,12,51,3.4844618,0,0,2011-12-20
326,327,178.0,0,2,3,12,51,3.4844618,0,0,2011-12-21
327,328,211.0,0,3,4,12,51,3.4844618,0,0,2011-12-22
328,329,235.0,0,4,4,12,51,3.4844618,0,0,2011-12-23
329,330,178.0,1,5,4,12,51,3.423242,0,0,2011-12-24
330,331,0.0,1,6,4,12,51,3.423242,0,1,2011-12-25
331,332,158.0,0,0,4,12,52,3.423242,0,0,2011-12-26
332,333,139.0,0,1,4,12,52,3.423242,0,0,2011-12-27
333,334,138.0,0,2,4,12,52,3.423242,0,1,2011-12-28
334,335,132.0,0,3,5,12,52,3.423242,0,0,2011-12-29
335,336,155.0,0,4,5,12,52,3.423242,0,0,2011-12-30
336,337,187.0,1,5,5,12,52,3.4192243,0,0,2011-12-31
337,338,139.0,1,6,1,1,52,3.4192243,2,1,2012-01-01
338,339,159.0,0,0,1,1,1,3.4192243,2,0,2012-01-02
339,340,135.0,0,1,1,1,1,3.4192243,3,0,2012-01-03
340,341,183.0,0,2,1,1,1,3.4192243,1,0,2012-01-04
341,342,186.0,0,3,1,1,1,3.4192243,3,0,2012-01-05
342,343,153.0,0,4,1,1,1,3.4192243,3,0,2012-01-06
343,344,185.0,1,5,1,1,1,3.4270926,2,1,2012-01-07
344,345,197.0,1,6,2,1,1,3.4270926,2,0,2012-01-08
345,346,103.0,0,0,2,1,2,3.4270926,3,0,2012-01-09
346,347,162.0,0,1,2,1,2,3.4270926,1,0,2012-01-10
347,348,198.0,0,2,2,1,2,3.4270926,2,0,2012-01-11
348,349,170.0,0,3,2,1,2,3.4270926,2,0,2012-01-12
349,350,182.0,0,4,2,1,2,3.4270926,1,0,2012-01-13
350,351,175.0,1,5,2,1,2,3.4415073,1,0,2012-01-14
351,352,153.0,1,6,3,1,2,3.4415073,2,0,2012-01-15
352,353,143.0,0,0,3,1,3,3.4415073,0,1,2012-01-16
353,354,151.0,0,1,3,1,3,3.4415073,0,0,2012-01-17
354,355,154.0,0,2,3,1,3,3.4415073,0,0,2012-01-18
355,356,166.0,0,3,3,1,3,3.4415073,0,0,2012-01-19
356,357,217.0,0,4,3,1,3,3.4415073,0,0,2012-01-20
357,358,233.0,1,5,3,1,3,3.4453578,0,0,2012-01-21
358,359,175.0,1,6,4,1,3,3.4453578,0,0,2012-01-22
359,360,159.0,0,0,4,1,4,3.4453578,0,0,2012-01-23
360,361,151.0,0,1,4,1,4,3.4453578,0,0,2012-01-24
361,362,148.0,0,2,4,1,4,3.4453578,0,0,2012-01-25
362,363,180.0,0,3,4,1,4,3.4453578,0,0,2012-01-26
363,364,224.0,0,4,4,1,4,3.4453578,0,0,2012-01-27
364,365,277.0,1,5,4,1,4,3.4417098,0,0,2012-01-28
365,366,216.0,1,6,5,1,4,3.4417098,0,0,2012-01-29
366,367,184.0,0,0,5,1,5,3.4417098,0,0,2012-01-30
367,368,176.0,0,1,5,1,5,3.4417098,0,0,2012-01-31
368,369,186.0,0,2,1,2,5,3.4417098,2,0,2012-02-01
369,370,167.0,0,3,1,2,5,3.4417098,2,0,2012-02-02
370,371,226.0,0,4,1,2,5,3.4417098,3,0,2012-02-03
371,372,261.0,1,5,1,2,5,3.4492083,1,0,2012-02-04
372,373,341.0,1,6,1,2,5,3.4492083,3,1,2012-02-05
373,374,173.0,0,0,1,2,6,3.4492083,3,0,2012-02-06
374,375,156.0,0,1,1,2,6,3.4492083,2,0,2012-02-07
375,376,198.0,0,2,2,2,6,3.4492083,2,0,2012-02-08
376,377,150.0,0,3,2,2,6,3.4492083,3,0,2012-02-09
377,378,215.0,0,4,2,2,6,3.4492083,1,0,2012-02-10
378,379,282.0,1,5,2,2,6,3.4492083,2,0,2012-02-11
379,380,255.0,1,6,2,2,6,3.4492083,2,0,2012-02-12
380,381,329.0,0,0,2,2,7,3.4492083,1,0,2012-02-13
381,382,208.0,0,1,2,2,7,3.4492083,1,1,2012-02-14
382,383,124.0,0,2,3,2,7,3.4492083,2,0,2012-02-15
383,384,122.0,0,3,3,2,7,3.4492083,0,0,2012-02-16
384,385,180.0,0,4,3,2,7,3.4492083,0,0,2012-02-17
385,386,215.0,1,5,3,2,7,3.4671605,0,0,2012-02-18
386,387,182.0,1,6,3,2,7,3.4671605,0,0,2012-02-19
387,388,178.0,0,0,3,2,8,3.4671605,0,1,2012-02-20
388,389,133.0,0,1,3,2,8,3.4671605,0,0,2012-02-21
389,390,89.0,0,2,4,2,8,3.4671605,0,1,2012-02-22
390,391,96.0,0,3,4,2,8,3.4671605,0,0,2012-02-23
391,392,129.0,0,4,4,2,8,3.4671605,0,0,2012-02-24
392,393,192.0,1,5,4,2,8,3.4580183,0,0,2012-02-25
393,394,153.0,1,6,4,2,8,3.4580183,0,0,2012-02-26
394,395,200.0,0,0,4,2,9,3.4580183,0,0,2012-02-27
395,396,180.0,0,1,4,2,9,3.4580183,0,0,2012-02-28
396,397,197.0,0,2,5,2,9,3.4580183,0,1,2012-02-29
397,398,268.0,0,3,1,3,9,3.4580183,2,0,2012-03-01
