,d,sales,tm_w_end,tm_dw,tm_wm,tm_m,tm_w,sell_price,snap_count,is_event,date
35,36,777.0,1,5,1,3,9,2.7320154,3,0,2011-03-05
36,37,931.0,1,6,1,3,9,2.7320154,3,0,2011-03-06
37,38,746.0,0,0,1,3,10,2.7320154,2,0,2011-03-07
38,39,734.0,0,1,2,3,10,2.7320154,2,0,2011-03-08
39,40,576.0,0,2,2,3,10,2.7320154,3,1,2011-03-09
40,41,624.0,0,3,2,3,10,2.7320154,1,0,2011-03-10
41,42,683.0,0,4,2,3,10,2.7320154,2,0,2011-03-11
42,43,810.0,1,5,2,3,10,2.7285967,2,0,2011-03-12
43,44,768.0,1,6,2,3,10,2.7285967,1,0,2011-03-13
44,45,707.0,0,0,2,3,11,2.7285967,1,0,2011-03-14
45,46,626.0,0,1,3,3,11,2.7285967,2,0,2011-03-15
46,47,584.0,0,2,3,3,11,2.7285967,0,1,2011-03-16
47,48,565.0,0,3,3,3,11,2.7285967,0,1,2011-03-17
48,49,652.0,0,4,3,3,11,2.7285967,0,0,2011-03-18
49,50,681.0,1,5,3,3,11,2.723833,0,0,2011-03-19
50,51,745.0,1,6,3,3,11,2.723833,0,1,2011-03-20
51,52,672.0,0,0,3,3,12,2.723833,0,0,2011-03-21
52,53,494.0,0,1,4,3,12,2.723833,0,0,2011-03-22
53,54,507.0,0,2,4,3,12,2.723833,0,0,2011-03-23
54,55,433.0,0,3,4,3,12,2.723833,0,0,2011-03-24
55,56,640.0,0,4,4,3,12,2.723833,0,0,2011-03-25
56,57,740.0,1,5,4,3,12,2.7430139,0,0,2011-03-26
57,58,640.0,1,6,4,3,12,2.7430139,0,0,2011-03-27
58,59,568.0,0,0,4,3,13,2.7430139,0,0,2011-03-28
59,60,563.0,0,1,5,3,13,2.7430139,0,0,2011-03-29
60,61,563.0,0,2,5,3,13,2.7430139,0,0,2011-03-30
61,62,664.0,0,3,5,3,13,2.7430139,0,0,2011-03-31
62,63,892.0,0,4,1,4,13,2.7430139,2,0,2011-04-01
63,64,766.0,1,5,1,4,13,2.744279,2,0,2011-04-02
64,65,934.0,1,6,1,4,13,2.744279,3,0,2011-04-03
65,66,744.0,0,0,1,4,14,2.744279,1,0,2011-04-04
66,67,696.0,0,1,1,4,14,2.744279,3,0,2011-04-05
67,68,696.0,0,2,1,4,14,2.744279,3,0,2011-04-06
68,69,616.0,0,3,1,4,14,2.744279,2,0,2011-04-07
69,70,674.0,0,4,2,4,14,2.744279,2,0,2011-04-08
70,71,780.0,1,5,2,4,14,2.7629523,3,0,2011-04-09
71,72,987.0,1,6,2,4,14,2.7629523,1,0,2011-04-10
72,73,753.0,0,0,2,4,15,2.7629523,2,0,2011-04-11
73,74,571.0,0,1,2,4,15,2.7629523,2,0,2011-04-12
74,75,554.0,0,2,2,4,15,2.7629523,1,0,2011-04-13
75,76,610.0,0,3,2,4,15,2.7629523,1,0,2011-04-14
76,77,700.0,0,4,3,4,15,2.7629523,2,0,2011-04-15
77,78,781.0,1,5,3,4,15,2.7836328,0,0,2011-04-16
78,79,845.0,1,6,3,4,15,2.7836328,0,0,2011-04-17
79,80,605.0,0,0,3,4,16,2.7836328,0,0,2011-04-18
80,81,574.0,0,1,3,4,16,2.7836328,0,0,2011-04-19
81,82,605.0,0,2,3,4,16,2.7836328,0,0,2011-04-20
82,83,550.0,0,3,3,4,16,2.7836328,0,0,2011-04-21
83,84,717.0,0,4,4,4,16,2.7836328,0,0,2011-04-22
84,85,842.0,1,5,4,4,16,2.7879665,0,0,2011-04-23
85,86,700.0,1,6,4,4,16,2.7879665,0,2,2011-04-24
86,87,531.0,0,0,4,4,17,2.7879665,0,0,2011-04-25
87,88,463.0,0,1,4,4,17,2.7879665,0,1,2011-04-26
88,89,518.0,0,2,4,4,17,2.7879665,0,0,2011-04-27
89,90,529.0,0,3,4,4,17,2.7879665,0,0,2011-04-28
90,91,673.0,0,4,5,4,17,2.7879665,0,0,2011-04-29
91,92,760.0,1,5,5,4,17,2.7877913,0,0,2011-04-30
92,93,863.0,1,6,1,5,17,2.7877913,2,0,2011-05-01
93,94,777.0,0,0,1,5,18,2.7877913,2,0,2011-05-02
94,95,682.0,0,1,1,5,18,2.7877913,3,0,2011-05-03
95,96,646.0,0,2,1,5,18,2.7877913,1,0,2011-05-04
96,97,676.0,0,3,1,5,18,2.7877913,3,1,2011-05-05
97,98,745.0,0,4,1,5,18,2.7877913,3,0,2011-05-06
98,99,700.0,1,5,1,5,18,2.7799678,2,0,2011-05-07
99,100,664.0,1,6,2,5,18,2.7799678,2,1,2011-05-08
100,101,652.0,0,0,2,5,19,2.7799678,3,0,2011-05-09
101,102,730.0,0,1,2,5,19,2.7799678,1,0,2011-05-10
102,103,609.0,0,2,2,5,19,2.7799678,2,0,2011-05-11
103,104,538.0,0,3,2,5,19,2.7799678,2,0,2011-05-12
104,105,752.0,0,4,2,5,19,2.7799678,1,0,2011-05-13
105,106,689.0,1,5,2,5,19,2.7643025,1,0,2011-05-14
106,107,749.0,1,6,3,5,19,2.7643025,2,0,2011-05-15
107,108,532.0,0,0,3,5,20,2.7643025,0,0,2011-05-16
108,109,456.0,0,1,3,5,20,2.7643025,0,0,2011-05-17
109,110,493.0,0,2,3,5,20,2.7643025,0,0,2011-05-18
110,111,524.0,0,3,3,5,20,2.7643025,0,0,2011-05-19
111,112,634.0,0,4,3,5,20,2.7643025,0,0,2011-05-20
112,113,714.0,1,5,3,5,20,2.7592714,0,0,2011-05-21
113,114,698.0,1,6,4,5,20,2.7592714,0,0,2011-05-22
114,115,662.0,0,0,4,5,21,2.7592714,0,0,2011-05-23
115,116,594.0,0,1,4,5,21,2.7592714,0,0,2011-05-24
116,117,611.0,0,2,4,5,21,2.7592714,0,0,2011-05-25
117,118,597.0,0,3,4,5,21,2.7592714,0,0,2011-05-26
118,119,697.0,0,4,4,5,21,2.7592714,0,0,2011-05-27
119,120,643.0,1,5,4,5,21,2.7598686,0,0,2011-05-28
120,121,633.0,1,6,5,5,21,2.7598686,0,0,2011-05-29
121,122,687.0,0,0,5,5,22,2.7598686,0,1,2011-05-30
122,123,572.0,0,1,5,5,22,2.7598686,0,1,2011-05-31
123,124,542.0,0,2,1,6,22,2.7598686,2,0,2011-06-01
124,125,616.0,0,3,1,6,22,2.7598686,2,0,2011-06-02
125,126,736.0,0,4,1,6,22,2.7598686,3,0,2011-06-03
126,127,823.0,1,5,1,6,22,2.7668965,1,0,2011-06-04
127,128,769.0,1,6,1,6,22,2.7668965,3,0,2011-06-05
128,129,750.0,0,0,1,6,23,2.7668965,3,0,2011-06-06
129,130,666.0,0,1,1,6,23,2.7668965,2,0,2011-06-07
130,131,591.0,0,2,2,6,23,2.7668965,2,0,2011-06-08
131,132,652.0,0,3,2,6,23,2.7668965,3,0,2011-06-09
132,133,747.0,0,4,2,6,23,2.7668965,1,0,2011-06-10
133,134,738.0,1,5,2,6,23,2.7797933,2,0,2011-06-11
134,135,805.0,1,6,2,6,23,2.7797933,2,1,2011-06-12
135,136,743.0,0,0,2,6,24,2.7797933,1,0,2011-06-13
136,137,681.0,0,1,2,6,24,2.7797933,1,0,2011-06-14
137,138,696.0,0,2,3,6,24,2.7797933,2,0,2011-06-15
138,139,597.0,0,3,3,6,24,2.7797933,0,0,2011-06-16
139,140,635.0,0,4,3,6,24,2.7797933,0,0,2011-06-17
140,141,719.0,1,5,3,6,24,2.7774239,0,0,2011-06-18
141,142,709.0,1,6,3,6,24,2.7774239,0,1,2011-06-19
142,143,700.0,0,0,3,6,25,2.7774239,0,0,2011-06-20
143,144,429.0,0,1,3,6,25,2.7774239,0,0,2011-06-21
144,145,715.0,0,2,4,6,25,2.7774239,0,0,2011-06-22
145,146,719.0,0,3,4,6,25,2.7774239,0,0,2011-06-23
146,147,637.0,0,4,4,6,25,2.7774239,0,0,2011-06-24
147,148,720.0,1,5,4,6,25,2.7767696,0,0,2011-06-25
148,149,684.0,1,6,4,6,25,2.7767696,0,0,2011-06-26
149,150,745.0,0,0,4,6,26,2.7767696,0,0,2011-06-27
150,151,548.0,0,1,4,6,26,2.7767696,0,0,2011-06-28
151,152,511.0,0,2,5,6,26,2.7767696,0,0,2011-06-29
152,153,594.0,0,3,5,6,26,2.7767696,0,0,2011-06-30
153,154,767.0,0,4,1,7,26,2.7767696,2,0,2011-07-01
154,155,909.0,1,5,1,7,26,2.772004,2,0,2011-07-02
155,156,838.0,1,6,1,7,26,2.772004,3,0,2011-07-03
156,157,851.0,0,0,1,7,27,2.772004,1,1,2011-07-04
157,158,707.0,0,1,1,7,27,2.772004,3,0,2011-07-05
158,159,699.0,0,2,1,7,27,2.772004,3,0,2011-07-06
159,160,831.0,0,3,1,7,27,2.772004,2,0,2011-07-07
160,161,804.0,0,4,2,7,27,2.772004,2,0,2011-07-08
161,162,728.0,1,5,2,7,27,2.7695417,3,0,2011-07-09
162,163,810.0,1,6,2,7,27,2.7695417,1,0,2011-07-10
163,164,626.0,0,0,2,7,28,2.7695417,2,0,2011-07-11
164,165,623.0,0,1,2,7,28,2.7695417,2,0,2011-07-12
165,166,576.0,0,2,2,7,28,2.7695417,1,0,2011-07-13
166,167,616.0,0,3,2,7,28,2.7695417,1,0,2011-07-14
167,168,681.0,0,4,3,7,28,2.7695417,2,0,2011-07-15
168,169,688.0,1,5,3,7,28,2.78042,0,0,2011-07-16
169,170,824.0,1,6,3,7,28,2.78042,0,0,2011-07-17
170,171,666.0,0,0,3,7,29,2.78042,0,0,2011-07-18
171,172,596.0,0,1,3,7,29,2.78042,0,0,2011-07-19
172,173,688.0,0,2,3,7,29,2.78042,0,0,2011-07-20
173,174,593.0,0,3,3,7,29,2.78042,0,0,2011-07-21
174,175,660.0,0,4,4,7,29,2.78042,0,0,2011-07-22
175,176,713.0,1,5,4,7,29,2.787986,0,0,2011-07-23
176,177,723.0,1,6,4,7,29,2.787986,0,0,2011-07-24
177,178,663.0,0,0,4,7,30,2.787986,0,0,2011-07-25
178,179,600.0,0,1,4,7,30,2.787986,0,0,2011-07-26
179,180,612.0,0,2,4,7,30,2.787986,0,0,2011-07-27
180,181,610.0,0,3,4,7,30,2.787986,0,0,2011-07-28
181,182,855.0,0,4,5,7,30,2.787986,0,0,2011-07-29
182,183,787.0,1,5,5,7,30,2.7912438,0,0,2011-07-30
183,184,801.0,1,6,5,7,30,2.7912438,0,0,2011-07-31
184,185,667.0,0,0,1,8,31,2.7912438,2,1,2011-08-01
185,186,651.0,0,1,1,8,31,2.7912438,2,0,2011-08-02
186,187,640.0,0,2,1,8,31,2.7912438,3,0,2011-08-03
187,188,601.0,0,3,1,8,31,2.7912438,1,0,2011-08-04
188,189,611.0,0,4,1,8,31,2.7912438,3,0,2011-08-05
189,190,743.0,1,5,1,8,31,2.7855785,3,0,2011-08-06
190,191,702.0,1,6,1,8,31,2.7855785,2,0,2011-08-07
191,192,716.0,0,0,2,8,32,2.7855785,2,0,2011-08-08
192,193,729.0,0,1,2,8,32,2.7855785,3,0,2011-08-09
193,194,569.0,0,2,2,8,32,2.7855785,1,0,2011-08-10
194,195,645.0,0,3,2,8,32,2.7855785,2,0,2011-08-11
195,196,736.0,0,4,2,8,32,2.7855785,2,0,2011-08-12
196,197,870.0,1,5,2,8,32,2.7707453,1,0,2011-08-13
197,198,854.0,1,6,2,8,32,2.7707453,1,0,2011-08-14
198,199,755.0,0,0,3,8,33,2.7707453,2,0,2011-08-15
199,200,621.0,0,1,3,8,33,2.7707453,0,0,2011-08-16
200,201,769.0,0,2,3,8,33,2.7707453,0,0,2011-08-17
201,202,702.0,0,3,3,8,33,2.7707453,0,0,2011-08-18
202,203,655.0,0,4,3,8,33,2.7707453,0,0,2011-08-19
203,204,784.0,1,5,3,8,33,2.7648976,0,0,2011-08-20
204,205,995.0,1,6,3,8,33,2.7648976,0,0,2011-08-21
205,206,706.0,0,0,4,8,34,2.7648976,0,0,2011-08-22
206,207,695.0,0,1,4,8,34,2.7648976,0,0,2011-08-23
207,208,658.0,0,2,4,8,34,2.7648976,0,0,2011-08-24
208,209,677.0,0,3,4,8,34,2.7648976,0,0,2011-08-25
209,210,728.0,0,4,4,8,34,2.7648976,0,0,2011-08-26
210,211,788.0,1,5,4,8,34,2.7567637,0,0,2011-08-27
211,212,1010.0,1,6,4,8,34,2.7567637,0,0,2011-08-28
212,213,726.0,0,0,5,8,35,2.7567637,0,0,2011-08-29
213,214,548.0,0,1,5,8,35,2.7567637,0,0,2011-08-30
214,215,599.0,0,2,5,8,35,2.7567637,0,1,2011-08-31
215,216,776.0,0,3,1,9,35,2.7567637,2,0,2011-09-01
216,217,825.0,0,4,1,9,35,2.7567637,2,0,2011-09-02
217,218,1058.0,1,5,1,9,35,2.7555926,3,0,2011-09-03
218,219,705.0,1,6,1,9,35,2.7555926,1,0,2011-09-04
219,220,881.0,0,0,1,9,36,2.7555926,3,1,2011-09-05
220,221,768.0,0,1,1,9,36,2.7555926,3,0,2011-09-06
221,222,769.0,0,2,1,9,36,2.7555926,2,0,2011-09-07
222,223,685.0,0,3,2,9,36,2.7555926,2,0,2011-09-08
223,224,762.0,0,4,2,9,36,2.7555926,3,0,2011-09-09
224,225,941.0,1,5,2,9,36,2.7582874,1,0,2011-09-10
225,226,868.0,1,6,2,9,36,2.7582874,2,0,2011-09-11
226,227,769.0,0,0,2,9,37,2.7582874,2,0,2011-09-12
227,228,716.0,0,1,2,9,37,2.7582874,1,0,2011-09-13
228,229,582.0,0,2,2,9,37,2.7582874,1,0,2011-09-14
229,230,625.0,0,3,3,9,37,2.7582874,2,0,2011-09-15
230,231,738.0,0,4,3,9,37,2.7582874,0,0,2011-09-16
231,232,797.0,1,5,3,9,37,2.76167,0,0,2011-09-17
232,233,1060.0,1,6,3,9,37,2.76167,0,0,2011-09-18
233,234,870.0,0,0,3,9,38,2.76167,0,0,2011-09-19
234,235,815.0,0,1,3,9,38,2.76167,0,0,2011-09-20
235,236,721.0,0,2,3,9,38,2.76167,0,0,2011-09-21
236,237,731.0,0,3,4,9,38,2.76167,0,0,2011-09-22
237,238,986.0,0,4,4,9,38,2.76167,0,0,2011-09-23
238,239,977.0,1,5,4,9,38,2.7823396,0,0,2011-09-24
239,240,1063.0,1,6,4,9,38,2.7823396,0,0,2011-09-25
240,241,893.0,0,0,4,9,39,2.7823396,0,0,2011-09-26
241,242,903.0,0,1,4,9,39,2.7823396,0,0,2011-09-27
242,243,844.0,0,2,4,9,39,2.7823396,0,0,2011-09-28
243,244,779.0,0,3,5,9,39,2.7823396,0,0,2011-09-29
244,245,902.0,0,4,5,9,39,2.7823396,0,0,2011-09-30
245,246,1131.0,1,5,1,10,39,2.80343,2,0,2011-10-01
246,247,1273.0,1,6,1,10,39,2.80343,2,0,2011-10-02
247,248,914.0,0,0,1,10,40,2.80343,3,0,2011-10-03
248,249,879.0,0,1,1,10,40,2.80343,1,0,2011-10-04
249,250,762.0,0,2,1,10,40,2.80343,3,0,2011-10-05
250,251,719.0,0,3,1,10,40,2.80343,3,0,2011-10-06
251,252,949.0,0,4,1,10,40,2.80343,2,0,2011-10-07
252,253,1180.0,1,5,2,10,40,2.8106608,2,0,2011-10-08
253,254,1051.0,1,6,2,10,40,2.8106608,3,0,2011-10-09
254,255,937.0,0,0,2,10,41,2.8106608,1,1,2011-10-10
255,256,791.0,0,1,2,10,41,2.8106608,2,0,2011-10-11
256,257,789.0,0,2,2,10,41,2.8106608,2,0,2011-10-12
257,258,827.0,0,3,2,10,41,2.8106608,1,0,2011-10-13
258,259,1058.0,0,4,2,10,41,2.8106608,1,0,2011-10-14
259,260,1139.0,1,5,3,10,41,2.8102825,2,0,2011-10-15
260,261,1189.0,1,6,3,10,41,2.8102825,0,0,2011-10-16
261,262,970.0,0,0,3,10,42,2.8102825,0,0,2011-10-17
262,263,854.0,0,1,3,10,42,2.8102825,0,0,2011-10-18
263,264,823.0,0,2,3,10,42,2.8102825,0,0,2011-10-19
264,265,770.0,0,3,3,10,42,2.8102825,0,0,2011-10-20
265,266,870.0,0,4,3,10,42,2.8102825,0,0,2011-10-21
266,267,1005.0,1,5,4,10,42,2.8269396,0,0,2011-10-22
267,268,1139.0,1,6,4,10,42,2.8269396,0,0,2011-10-23
268,269,837.0,0,0,4,10,43,2.8269396,0,0,2011-10-24
269,270,702.0,0,1,4,10,43,2.8269396,0,0,2011-10-25
270,271,759.0,0,2,4,10,43,2.8269396,0,0,2011-10-26
271,272,731.0,0,3,4,10,43,2.8269396,0,0,2011-10-27
272,273,877.0,0,4,4,10,43,2.8269396,0,0,2011-10-28
273,274,1217.0,1,5,5,10,43,2.8273745,0,0,2011-10-29
274,275,1166.0,1,6,5,10,43,2.8273745,0,0,2011-10-30
275,276,785.0,0,0,5,10,44,2.8273745,0,1,2011-10-31
276,277,784.0,0,1,1,11,44,2.8273745,2,0,2011-11-01
277,278,884.0,0,2,1,11,44,2.8273745,2,0,2011-11-02
278,279,766.0,0,3,1,11,44,2.8273745,3,0,2011-11-03
279,280,971.0,0,4,1,11,44,2.8273745,1,0,2011-11-04
280,281,974.0,1,5,1,11,44,2.8254704,3,0,2011-11-05
281,282,1239.0,1,6,1,11,44,2.8254704,3,0,2011-11-06
282,283,959.0,0,0,1,11,45,2.8254704,2,1,2011-11-07
283,284,776.0,0,1,2,11,45,2.8254704,2,0,2011-11-08
284,285,864.0,0,2,2,11,45,2.8254704,3,0,2011-11-09
285,286,849.0,0,3,2,11,45,2.8254704,1,0,2011-11-10
286,287,924.0,0,4,2,11,45,2.8254704,2,1,2011-11-11
287,288,981.0,1,5,2,11,45,2.8308861,2,0,2011-11-12
288,289,989.0,1,6,2,11,45,2.8308861,1,0,2011-11-13
289,290,885.0,0,0,2,11,46,2.8308861,1,0,2011-11-14
290,291,854.0,0,1,3,11,46,2.8308861,2,0,2011-11-15
291,292,805.0,0,2,3,11,46,2.8308861,0,0,2011-11-16
292,293,824.0,0,3,3,11,46,2.8308861,0,0,2011-11-17
293,294,865.0,0,4,3,11,46,2.8308861,0,0,2011-11-18
294,295,1007.0,1,5,3,11,46,2.8298008,0,0,2011-11-19
295,296,1001.0,1,6,3,11,46,2.8298008,0,0,2011-11-20
296,297,984.0,0,0,3,11,47,2.8298008,0,0,2011-11-21
297,298,884.0,0,1,4,11,47,2.8298008,0,0,2011-11-22
298,299,1147.0,0,2,4,11,47,2.8298008,0,0,2011-11-23
299,300,738.0,0,3,4,11,47,2.8298008,0,1,2011-11-24
300,301,694.0,0,4,4,11,47,2.8298008,0,0,2011-11-25
301,302,745.0,1,5,4,11,47,2.8240616,0,0,2011-11-26
302,303,1006.0,1,6,4,11,47,2.8240616,0,0,2011-11-27
303,304,882.0,0,0,4,11,48,2.8240616,0,0,2011-11-28
304,305,771.0,0,1,5,11,48,2.8240616,0,0,2011-11-29
305,306,710.0,0,2,5,11,48,2.8240616,0,0,2011-11-30
306,307,891.0,0,3,1,12,48,2.8240616,2,0,2011-12-01
307,308,1041.0,0,4,1,12,48,2.8240616,2,0,2011-12-02
308,309,1138.0,1,5,1,12,48,2.8124194,3,0,2011-12-03
309,310,1116.0,1,6,1,12,48,2.8124194,1,0,2011-12-04
310,311,868.0,0,0,1,12,49,2.8124194,3,0,2011-12-05
311,312,866.0,0,1,1,12,49,2.8124194,3,0,2011-12-06
312,313,879.0,0,2,1,12,49,2.8124194,2,0,2011-12-07
313,314,793.0,0,3,2,12,49,2.8124194,2,0,2011-12-08
314,315,893.0,0,4,2,12,49,2.8124194,3,0,2011-12-09
315,316,1009.0,1,5,2,12,49,2.8044786,1,0,2011-12-10
316,317,1126.0,1,6,2,12,49,2.8044786,2,0,2011-12-11
317,318,955.0,0,0,2,12,50,2.8044786,2,0,2011-12-12
318,319,791.0,0,1,2,12,50,2.8044786,1,0,2011-12-13
319,320,707.0,0,2,2,12,50,2.8044786,1,0,2011-12-14
320,321,786.0,0,3,3,12,50,2.8044786,2,0,2011-12-15
321,322,955.0,0,4,3,12,50,2.8044786,0,0,2011-12-16
322,323,1041.0,1,5,3,12,50,2.808243,0,0,2011-12-17
323,324,1096.0,1,6,3,12,50,2.808243,0,0,2011-12-18
324,325,946.0,0,0,3,12,51,2.808243,0,0,2011-12-19
325,326,875.0,0,1,3,12,51,2.808243,0,0,2011-12-20
326,327,835.0,0,2,3,12,51,2.808243,0,0,2011-12-21
327,328,916.0,0,3,4,12,51,2.808243,0,0,2011-12-22
328,329,1133.0,0,4,4,12,51,2.808243,0,0,2011-12-23
329,330,1076.0,1,5,4,12,51,2.7956705,0,0,2011-12-24
330,331,0.0,1,6,4,12,51,2.7956705,0,1,2011-12-25
331,332,690.0,0,0,4,12,52,2.7956705,0,0,2011-12-26
332,333,803.0,0,1,4,12,52,2.7956705,0,0,2011-12-27
333,334,790.0,0,2,4,12,52,2.7956705,0,1,2011-12-28
334,335,752.0,0,3,5,12,52,2.7956705,0,0,2011-12-29
335,336,912.0,0,4,5,12,52,2.7956705,0,0,2011-12-30
336,337,1093.0,1,5,5,12,52,2.8016324,0,0,2011-12-31
337,338,738.0,1,6,1,1,52,2.8016324,2,1,2012-01-01
338,339,967.0,0,0,1,1,1,2.8016324,2,0,2012-01-02
339,340,876.0,0,1,1,1,1,2.8016324,3,0,2012-01-03
340,341,728.0,0,2,1,1,1,2.8016324,1,0,2012-01-04
341,342,936.0,0,3,1,1,1,2.8016324,3,0,2012-01-05
342,343,972.0,0,4,1,1,1,2.8016324,3,0,2012-01-06
343,344,1122.0,1,5,1,1,1,2.800648,2,1,2012-01-07
344,345,1213.0,1,6,2,1,1,2.800648,2,0,2012-01-08
345,346,904.0,0,0,2,1,2,2.800648,3,0,2012-01-09
346,347,794.0,0,1,2,1,2,2.800648,1,0,2012-01-10
347,348,931.0,0,2,2,1,2,2.800648,2,0,2012-01-11
348,349,864.0,0,3,2,1,2,2.800648,2,0,2012-01-12
349,350,1003.0,0,4,2,1,2,2.800648,1,0,2012-01-13
350,351,1231.0,1,5,2,1,2,2.7915244,1,0,2012-01-14
351,352,1151.0,1,6,3,1,2,2.7915244,2,0,2012-01-15
352,353,1030.0,0,0,3,1,3,2.7915244,0,1,2012-01-16
353,354,804.0,0,1,3,1,3,2.7915244,0,0,2012-01-17
354,355,920.0,0,2,3,1,3,2.7915244,0,0,2012-01-18
355,356,798.0,0,3,3,1,3,2.7915244,0,0,2012-01-19
356,357,948.0,0,4,3,1,3,2.7915244,0,0,2012-01-20
357,358,1205.0,1,5,3,1,3,2.79536,0,0,2012-01-21
358,359,1122.0,1,6,4,1,3,2.79536,0,0,2012-01-22
359,360,850.0,0,0,4,1,4,2.79536,0,0,2012-01-23
360,361,889.0,0,1,4,1,4,2.79536,0,0,2012-01-24
361,362,958.0,0,2,4,1,4,2.79536,0,0,2012-01-25
362,363,832.0,0,3,4,1,4,2.79536,0,0,2012-01-26
363,364,925.0,0,4,4,1,4,2.79536,0,0,2012-01-27
364,365,1142.0,1,5,4,1,4,2.7919116,0,0,2012-01-28
365,366,1259.0,1,6,5,1,4,2.7919116,0,0,2012-01-29
366,367,987.0,0,0,5,1,5,2.7919116,0,0,2012-01-30
367,368,898.0,0,1,5,1,5,2.7919116,0,0,2012-01-31
368,369,876.0,0,2,1,2,5,2.7919116,2,0,2012-02-01
369,370,1065.0,0,3,1,2,5,2.7919116,2,0,2012-02-02
370,371,1101.0,0,4,1,2,5,2.7919116,3,0,2012-02-03
371,372,1372.0,1,5,1,2,5,2.7940562,1,0,2012-02-04
372,373,1176.0,1,6,1,2,5,2.7940562,3,1,2012-02-05
373,374,967.0,0,0,1,2,6,2.7940562,3,0,2012-02-06
374,375,898.0,0,1,1,2,6,2.7940562,2,0,2012-02-07
375,376,1022.0,0,2,2,2,6,2.7940562,2,0,2012-02-08
376,377,867.0,0,3,2,2,6,2.7940562,3,0,2012-02-09
377,378,1121.0,0,4,2,2,6,2.7940562,1,0,2012-02-10
378,379,1207.0,1,5,2,2,6,2.793656,2,0,2012-02-11
379,380,1227.0,1,6,2,2,6,2.793656,2,0,2012-02-12
380,381,981.0,0,0,2,2,7,2.793656,1,0,2012-02-13
381,382,756.0,0,1,2,2,7,2.793656,1,1,2012-02-14
382,383,740.0,0,2,3,2,7,2.793656,2,0,2012-02-15
383,384,744.0,0,3,3,2,7,2.793656,0,0,2012-02-16
384,385,837.0,0,4,3,2,7,2.793656,0,0,2012-02-17
385,386,1055.0,1,5,3,2,7,2.7970948,0,0,2012-02-18
386,387,1055.0,1,6,3,2,7,2.7970948,0,0,2012-02-19
387,388,997.0,0,0,3,2,8,2.7970948,0,1,2012-02-20
388,389,846.0,0,1,3,2,8,2.7970948,0,0,2012-02-21
389,390,700.0,0,2,4,2,8,2.7970948,0,1,2012-02-22
390,391,826.0,0,3,4,2,8,2.7970948,0,0,2012-02-23
391,392,888.0,0,4,4,2,8,2.7970948,0,0,2012-02-24
392,393,1040.0,1,5,4,2,8,2.8111947,0,0,2012-02-25
393,394,925.0,1,6,4,2,8,2.8111947,0,0,2012-02-26
394,395,815.0,0,0,4,2,9,2.8111947,0,0,2012-02-27
395,396,742.0,0,1,4,2,9,2.8111947,0,0,2012-02-28
396,397,817.0,0,2,5,2,9,2.8111947,0,1,2012-02-29
